fAx,H_1
60.1758053706399,-5.87138043742493e-07+4.267397887305e-06i
60.5171659026456,-5.41404551148374e-07+4.00183305679428e-06i
60.8604628775805,-5.01316146416328e-07+3.75497431085495e-06i
61.2057072803442,-4.66048146690062e-07+3.52454066787018e-06i
61.5529101581506,-4.34926920844019e-07+3.30856321221781e-06i
61.9020826208816,-4.07398923517951e-07+3.10533100990678e-06i
62.2532358414423,-3.83006824217133e-07+2.91334618538077e-06i
62.6063810561183,-3.61370960663443e-07+2.73128596923252e-06i
62.9615295649357,-3.42175280790673e-07+2.55797410051259e-06i
63.3186927320226,-3.25156305301654e-07+2.39235692225043e-06i
63.6778819859726,-3.10094195014923e-07+2.23348067298763e-06i
64.0391088202101,-2.96806025487791e-07+2.08047488824759e-06i
64.4023847933591,-2.85140437754959e-07+1.93253758965613e-06i
64.767721529612,-2.74973372124565e-07+1.78892114264752e-06i
65.1351307191023,-2.66204909820982e-07+1.64892121609967e-06i
65.5046241182781,-2.58756807046813e-07+1.51186517578855e-06i
65.8762135502786,-2.52570810142791e-07+1.37710203299653e-06i
66.2499109053126,-2.47607648555863e-07+1.2439941315565e-06i
66.6257281410385,-2.4384647181909e-07+1.11190535562755e-06i
67.0036772829472,-2.41285053901795e-07+9.80192671567027e-07i
67.3837704247469,-2.39940549138706e-07+8.48195349700895e-07i
67.7660197287498,-2.39850975181203e-07+7.152232101162e-07i
68.150437426262,-2.41077524448631e-07+5.80545288552962e-07i
68.5370358179738,-2.43707905280935e-07+4.43372325824112e-07i
68.9258272743544,-2.47860915142445e-07+3.02843017204311e-07i
69.3168242360467,-2.53692755043956e-07+1.58000066735732e-07i
69.7100392142664,-2.61405444641511e-07+7.76693889570453e-09i
70.1054847912015,-2.71258291129039e-07-1.49084795816915e-07i
70.5031736204153,-2.83583374641165e-07-3.13974464064138e-07i
70.9031184272513,-2.98806819592988e-07-4.88563590997743e-07i
71.3053320092402,-3.17478380683326e-07-6.74823397900307e-07i
71.7098272365097,-3.40312470026056e-07-8.7511871057172e-07i
72.116617052196,-3.68247339982311e-07-1.09232736297785e-06i
72.5257144728581,-4.02530219879298e-07-1.3299954019029e-06i
72.9371325888944,-4.44844087242462e-07-1.59255715905366e-06i
73.3508845649613,-4.97498298313369e-07-1.8856357080774e-06i
73.7669836403948,-5.6372618862755e-07-2.21648255960108e-06i
74.1854431296338,-6.48159118174267e-07-2.59461001705213e-06i
74.6062764226465,-7.57610171643952e-07-3.03273878930249e-06i
75.0294969853584,-9.02417142676476e-07-3.54823954259351e-06i
75.4551183600836,-1.09884630742928e-06-4.16537885760139e-06i
75.883154165958,-1.37362329915869e-06-4.91890465640713e-06i
76.3136180993747,-1.77298076615678e-06-5.85979378205868e-06i
76.7465239344231,-2.38204333379508e-06-7.06431353379796e-06i
77.1818855233289,-3.36982257692018e-06-8.64639767488868e-06i
77.6197167968977,-5.10324195297125e-06-1.07620378216114e-05i
78.0600317649605,-8.45705116601994e-06-1.35154105041776e-05i
78.5028445168223,-1.55736780719493e-05-1.61498811666963e-05i
78.9481692217128,-2.92162133226215e-05-1.25279458255947e-05i
79.3960201292398,-3.51037172899134e-05+7.83878856381729e-06i
79.8464115698449,-2.1262551302481e-05+1.94838681498833e-05i
80.2993579552627,-1.11383093357808e-05+1.83514593953584e-05i
80.7548737789812,-6.38722724791461e-06+1.54226451464354e-05i
81.212973616706,-4.04631267589841e-06+1.30097674727982e-05i
81.6736721268268,-2.76834865085169e-06+1.12051048703187e-05i
82.1369840508859,-2.00593187784e-06+9.84946945050472e-06i
82.6029242140505,-1.51810223922132e-06+8.80772757722007e-06i
83.0715075255869,-1.18832440050459e-06+7.98744550331579e-06i
83.5427489793372,-9.55412101962643e-07+7.32709380701813e-06i
84.0166636541996,-7.84966067123419e-07+6.78517870255298e-06i
84.4932667146107,-6.56525515546694e-07+6.33307689158644e-06i
84.9725734110305,-5.57333207936534e-07+5.95055078396532e-06i
85.4545990804309,-4.79113815698549e-07+5.62295373767805e-06i
85.9393591467859,-4.16316082990514e-07+5.33945962012908e-06i
86.4268691215655,-3.65106072168039e-07+5.09190810464478e-06i
86.9171446042319,-3.22768671312486e-07+4.87404214232275e-06i
87.4102012827388,-2.87338389326968e-07+4.68099004287726e-06i
87.9060549340331,-2.5736407227473e-07+4.50890375917965e-06i
88.4047214245601,-2.31756039888669e-07+4.35470823254833e-06i
88.9062167107708,-2.09682890585037e-07+4.21591618431684e-06i
89.4105568396328,-1.90501681061789e-07+4.09049737204368e-06i
89.9177579491439,-1.73708622156203e-07+3.97677781226855e-06i
90.4278362688478,-1.58904506111646e-07+3.87336672867715e-06i
90.9408081203542,-1.45769573895281e-07+3.77909964725637e-06i
91.4566899178606,-1.34045237885122e-07+3.69299538264527e-06i
91.9754981686777,-1.23520452940986e-07+3.61422205302278e-06i
92.4972494737574,-1.14021496402075e-07+3.54207046295675e-06i
93.0219605282244,-1.05404229772363e-07+3.47593318817702e-06i
93.5496481219102,-9.75482310211886e-08+3.41528842338517e-06i
94.08032913989,-9.03520445369084e-08+3.35968541111372e-06i
94.6140205630237,-8.37296928852421e-08+3.30873442192998e-06i
95.1507394684986,-7.7607821670092e-08+3.26209777752283e-06i
95.6905030303761,-7.19233587894124e-08+3.21948198096689e-06i
96.2333285201416,-6.66218053772698e-08+3.18063253970721e-06i
96.7792333072564,-6.16557187552715e-08+3.14532864214083e-06i
97.3282348597142,-5.69834861325602e-08+3.1133788619487e-06i
97.8803507445995,-5.25684159239829e-08+3.08461829358227e-06i
98.43559862865,-4.83778716981847e-08+3.05890537078132e-06i
98.9939962788222,-4.43826193952477e-08+3.03611972572667e-06i
99.5555615628591,-4.05562275393215e-08+3.01616012774519e-06i
100.120312449863,-3.68746487748609e-08+2.99894329117322e-06i
100.688267010869,-3.33156439710144e-08+2.98440190013099e-06i
101.259443419425,-2.98587266219438e-08+2.97248494737459e-06i
101.833859952172,-2.64843793551053e-08+2.96315522265859e-06i
102.411534989429,-2.31742597666427e-08+2.95639053899496e-06i
102.992487015783,-1.99104583407039e-08+2.95218212168901e-06i
103.576734620676,-1.66757591908283e-08+2.95053544786091e-06i
104.164296499005,-1.34527772807519e-08+2.95146964631789e-06i
104.755191451717,-1.02243816912211e-08+2.95501812352968e-06i
105.349438386412,-6.97284217660679e-09+2.96122911895583e-06i
105.947056317948,-3.68000923529492e-09+2.97016615379345e-06i
106.548064369047,-3.26874813918923e-10+2.98190895309427e-06i
107.152481770911,3.10690050425873e-09+2.99655544452573e-06i
107.760327863835,6.64299298289439e-09+3.01422209217532e-06i
108.371622097824,1.03049636475921e-08+3.0350461121384e-06i
108.986384033219,1.41188288503078e-08+3.05918853608703e-06i
109.604633341323,1.81134108051827e-08+3.08683602787414e-06i
110.226389805025,2.23210189726463e-08+3.11820441298673e-06i
110.85167331944,2.67781258512585e-08+3.15354201378497e-06i
111.480503892542,3.152648657325e-08+3.19313604778315e-06i
112.112901645802,3.66140467985722e-08+3.2373168123707e-06i
112.748886814838,4.20963819550903e-08+3.28646509808699e-06i
113.388479750057,4.80383112499507e-08+3.34101974193154e-06i
114.031700917309,5.45163198972707e-08+3.40149046204078e-06i
114.67857089854,6.16210234934935e-08+3.46846821985513e-06i
115.329110392452,6.94607374772793e-08+3.54264169665019e-06i
115.983340215166,7.81659799730837e-08+3.62481691212625e-06i
116.641281300886,8.78953496648068e-08+3.71594190008283e-06i
117.302954702571,9.88432787085349e-08+3.81713796441605e-06i
117.968381592606,1.11250581756052e-07+3.92974147859933e-06i
118.637583263481,1.25417906453874e-07+4.05535065135239e-06i
119.310581128475,1.41725667283479e-07+4.19589997613757e-06i
119.987396722335,1.60660166444064e-07+4.35374463607921e-06i
120.668051701971,1.82851151338827e-07+4.53177941421475e-06i
121.352567847145,2.09127500580806e-07+4.73361290643142e-06i
122.040967061172,2.40595120014896e-07+4.96377811607637e-06i
122.733271371615,2.78758149963782e-07+5.22806140783842e-06i
123.429502930997,3.25704261187386e-07+5.53396328021335e-06i
124.129684017502,3.84396814691617e-07+5.8913659468598e-06i
124.833837035695,4.59156758809519e-07+6.31356198335489e-06i
125.541984517234,5.56475035486269e-07+6.81881343147427e-06i
126.254149121595,6.86474378577508e-07+7.43295162809795e-06i
126.970353636792,8.65610956340426e-07+8.19355440009196e-06i
127.690620980111,1.12209460550264e-06+9.15742944387824e-06i
128.414974198842,1.50746190435402e-06+1.04140982266142e-05i
129.143436471013,2.12387973651486e-06+1.21120116083402e-05i
129.876031106137,3.19629995416904e-06+1.45110444665607e-05i
130.612781545954,5.29477420014783e-06+1.80869485131368e-05i
131.353711365184,1.01599803224666e-05+2.36471221657355e-05i
132.098844272278,2.42421441948423e-05+3.08187761724793e-05i
132.84820411018,5.82560268726531e-05+1.42516303821135e-05i
133.601814857086,3.83139047837859e-05-2.89266367296383e-05i
134.359700627217,1.46893568951424e-05-2.54109118776605e-05i
135.121885671584,6.98323748272496e-06-1.87298525574554e-05i
135.888394378769,3.97378370075089e-06-1.43594756698634e-05i
136.659251275703,2.54015399054888e-06-1.14966154320411e-05i
137.434481028453,1.75564201542447e-06-9.51712133014261e-06i
138.214108443007,1.2824377105275e-06-8.07908532721065e-06i
138.998158466072,9.75976219681779e-07-6.99190493578742e-06i
139.786656185871,7.66510184902443e-07-6.14341664864782e-06i
140.579626832944,6.17179145445024e-07-5.46404237284589e-06i
141.377095780959,5.07058996252799e-07-4.90856687177242e-06i
142.17908854752,4.23575485639429e-07-4.44644318841792e-06i
142.985630794985,3.5880843863353e-07-4.05632569325675e-06i
143.796748331289,3.07571810709431e-07-3.72287350784132e-06i
144.612467110768,2.66356559961067e-07-3.43479199940474e-06i
145.432813234987,2.3271992870188e-07-3.18358427209056e-06i
146.257812953582,2.04918821905793e-07-2.96273385409204e-06i
147.087492665093,1.81683792997015e-07-2.76717065835165e-06i
147.921878917812,1.62071981209093e-07-2.59288598664162e-06i
148.760998410632,1.45371731301025e-07-2.43667306093755e-06i
149.604877993903,1.3103745672889e-07-2.29593339382839e-06i
150.453544670287,1.18645548052553e-07-2.16854241845877e-06i
151.307025595627,1.07862582031571e-07-2.05274122881776e-06i
152.165348079812,9.84241156075453e-08-1.94707096076291e-06i
153.028539587652,9.01173622264607e-08-1.85030173285996e-06i
153.896627739758,8.27699979559551e-08-1.76139467705002e-06i
154.769640313426,7.62412578112571e-08-1.67946632586967e-06i
155.647605243522,7.04150484707833e-08-1.60375818864165e-06i
156.530550623382,6.51952311494246e-08-1.53361940768029e-06i
157.418504705705,6.05013171777349e-08-1.4684840808322e-06i
158.311495903462,5.62656592507471e-08-1.40786000551259e-06i
159.2095527908,5.24312252066207e-08-1.3513195761775e-06i
160.112704103962,4.89493035122288e-08-1.29848443848146e-06i
161.020978742202,4.57783367542985e-08-1.24902253623947e-06i
161.934405768712,4.28826487596573e-08-1.20264080791191e-06i
162.85301441155,4.023143103573e-08-1.15907925392751e-06i
163.77683406458,3.77978788307824e-08-1.11810523649369e-06i
164.705894288405,3.55587150288477e-08-1.07951258818381e-06i
165.64022481132,3.34935373414514e-08-1.04311654016674e-06i
166.579855530259,3.15843850571018e-08-1.00875119980442e-06i
167.524816511753,2.98154474253903e-08-9.7626873652598e-07i
168.475137992893,2.81726296165702e-08-9.45535278212409e-07i
169.430850382296,2.66433704180226e-08-9.16430773997229e-07i
170.391984261078,2.52163938835213e-08-8.88847241828703e-07i
171.358570383833,2.38814992910691e-08-8.62687346532924e-07i
172.330639679618,2.26294301681369e-08-8.37864246019726e-07i
173.308223252943,2.1451676476946e-08-8.14299938680568e-07i
174.291352384763,2.0340338780988e-08-7.91924687993808e-07i
175.280058533482,1.92880212306419e-08-7.70676997002325e-07i
176.274373335959,1.828770247236e-08-7.50503176283279e-07i
177.27432860852,1.73325713235142e-08-7.31356316671454e-07i
178.279956347975,1.64159586665916e-08-7.13197420719488e-07i
179.291288732644,1.55311593860544e-08-6.95994647800267e-07i
180.308358123387,1.46712819225581e-08-6.79723607307928e-07i
181.331197064636,1.38290900924464e-08-6.64368132951907e-07i
182.359838285438,1.2996785549454e-08-6.49920767421776e-07i
183.394314700506,1.21657536236375e-08-6.36383716853865e-07i
184.434659411265,1.13262293372172e-08-6.23769928404654e-07i
185.480905706917,1.04669315280656e-08-6.12105483767395e-07i
186.533087065505,9.57450352952407e-09-6.01431414675866e-07i
187.591237154983,8.63281532449514e-09-5.91806870403224e-07i
188.655389834294,7.6220445437948e-09-5.83313467798437e-07i
189.725579154453,6.51738246752201e-09-5.76060648081562e-07i
190.801839359636,5.28728697263542e-09-5.70193285163489e-07i
191.884204888278,3.89099078021785e-09-5.65901696638313e-07i
192.972710374174,2.27491699740715e-09-5.63435493641222e-07i
194.067390647587,3.67567647634184e-10-5.63123062206174e-07i
195.168280736359,-1.92824867259807e-09-5.65398711864383e-07i
196.275415867039,-4.74711077512024e-09-5.70842058135817e-07i
197.388831466006,-8.27918525022903e-09-5.802354574575e-07i
198.5085631606,-1.27996590391503e-08-5.94650804348613e-07i
199.634646780268,-1.87171696673611e-08-6.15582613653391e-07i
200.767118357706,-2.66570686655796e-08-6.45158898551171e-07i
201.906014130014,-3.76112155875191e-08-6.86489031340441e-07i
203.051370539854,-5.32204958636377e-08-7.44257774801675e-07i
204.203224236619,-7.63408108602402e-08-8.25787154300145e-07i
205.361612077602,-1.12267805746808e-07-9.43055884118088e-07i
206.526571129178,-1.71635597648062e-07-1.11677939996126e-06i
207.698138667988,-2.78150797371089e-07-1.38535006577758e-06i
208.876352182134,-4.92725522462943e-07-1.82611371370169e-06i
210.061249372377,-1.00702842828919e-06-2.60834679590701e-06i
211.252868153346,-2.6310819886526e-06-4.06357424069622e-06i
212.451246654745,-9.44052581754587e-06-4.24924485339416e-06i
213.656423222581,-8.66015309863786e-06+8.98983527445783e-06i
214.868436420385,-9.3570943071878e-07+9.22511761402576e-06i
216.08732503045,5.08055941623177e-06+7.52148859448002e-06i
217.313128055067,4.28379544704214e-06-4.45353515105673e-07i
218.545884717779,1.13501056428861e-06-1.66261693793885e-07i
219.785634464632,4.40460819743388e-07+4.71193128538689e-07i
221.032416965439,2.41722582908102e-07+8.3643947146866e-07i
222.286272115048,1.76611904431045e-07+1.08790233620606e-06i
223.547240034619,1.60637581036997e-07+1.30244492575219e-06i
224.815361072911,1.68901710177672e-07+1.51762443667528e-06i
226.090675807566,1.93990156690575e-07+1.75702952812001e-06i
227.373225046415,2.35633007949813e-07+2.04115092819152e-06i
228.663049828778,2.9839230142832e-07+2.39367506610628e-06i
229.960191426781,3.92731185342527e-07+2.84762183149029e-06i
231.264691346676,5.396801906017e-07+3.45472119364689e-06i
232.576591330166,7.83416750235753e-07+4.30364863624262e-06i
233.895933355745,1.22751045065685e-06+5.56066781775808e-06i
235.222759640039,2.15948329117676e-06+7.5700069349464e-06i
236.557112639156,4.6083656103835e-06+1.10976132322077e-05i
237.899035050046,1.38159512517795e-05+1.68719854230156e-05i
239.248569811869,3.78448837643231e-05-2.97199533102654e-06i
240.605760107364,1.27928072186608e-05-1.94873643941718e-05i
241.970649364234,4.35823227433292e-06-1.37702293088253e-05i
243.343281256537,2.05511381738123e-06-1.0393512417939e-05i
244.72369970608,1.15786144202864e-06-8.48487391798281e-06i
246.111948883828,7.19827895522794e-07-7.3139994504071e-06i
247.508073211313,4.71317275097515e-07-6.55393429009315e-06i
248.91211736206,3.13492053936854e-07-6.04762539648497e-06i
250.324126263013,2.03133988329664e-07-5.71328326635139e-06i
251.744145095976,1.18491370917931e-07-5.5062435781511e-06i
253.172219299055,4.70034959766777e-08-5.40243185264047e-06i
254.608394568114,-1.99334677018131e-08-5.39091446068774e-06i
256.052716858237,-8.974184451698e-08-5.47093723877756e-06i
257.505232385198,-1.70803476780476e-07-5.65184819372948e-06i
258.965987626941,-2.75199834858553e-07-5.95592610282516e-06i
260.435029325066,-4.23876787813205e-07-6.42570914097689e-06i
261.912404486326,-6.5897370108596e-07-7.14065134841319e-06i
263.398160384127,-1.07899550916585e-06-8.25631662808762e-06i
264.892344560047,-1.96207990947146e-06-1.01041111320667e-05i
266.395004825353,-4.33928328315688e-06-1.3438822355967e-05i
267.906189262533,-1.37468843609354e-05-1.87822462869405e-05i
269.425946226832,-3.3450503248123e-05+3.83898308456846e-06i
270.9543243478,-9.96433444196337e-06+1.38138572112513e-05i
272.491372530852,-3.50927548662478e-06+8.66128816399804e-06i
274.037139958827,-1.70957446680236e-06+5.75373683308406e-06i
275.591676093566,-9.99791599305265e-07+4.07291354799772e-06i
277.155030677493,-6.54676071310592e-07+2.99819236536252e-06i
278.727253735205,-4.63356061931272e-07+2.25411683635083e-06i
280.308395575078,-3.47690561591086e-07+1.7064055774346e-06i
281.89850679087,-2.7358175328873e-07+1.2827708937099e-06i
283.497638263346,-2.24335561693426e-07+9.40899433211407e-07i
285.105841161902,-1.91084029566874e-07+6.54195859251771e-07i
286.723166946202,-1.68856148735237e-07+4.04796711242952e-07i
288.34966736783,-1.54807973697412e-07+1.79859356914998e-07i
289.985394471939,-1.47377377204263e-07-3.06007349190638e-08i
291.630400598922,-1.45886258052553e-07-2.35108866809166e-07i
293.284738386084,-1.50398328519515e-07-4.41788297386975e-07i
294.948460769324,-1.61775316661547e-07-6.59375124843714e-07i
296.621620984835,-1.81970906337453e-07-8.98445252257427e-07i
298.304272570803,-2.14732085701516e-07-1.17324567209538e-06i
299.99646936912,-2.67171003296239e-07-1.50487709640935e-06i
301.69826552711,-3.53480041193686e-07-1.92745502911165e-06i
303.409715499258,-5.04711114074205e-07-2.5013328855728e-06i
305.130874048954,-7.98854173449544e-07-3.34457734718367e-06i
306.861796250248,-1.47633796532291e-06-4.71504873114313e-06i
308.602537489605,-3.55034800028816e-06-7.18510658320392e-06i
310.353153467687,-1.28509747239474e-05-9.22625806132599e-06i
312.113700201127,-1.40262115028628e-05+9.67393858644859e-06i
313.884234024326,-3.80827346862761e-06+8.2727752748904e-06i
315.664811591253,-1.54028825384281e-06+5.71398262528297e-06i
317.455489877262,-8.14777870552859e-07+4.30793948481065e-06i
319.256326180909,-5.01857148894495e-07+3.46039012920362e-06i
321.067378125791,-3.4001508278189e-07+2.89941310844703e-06i
322.888703662386,-2.45736112392654e-07+2.50172561776547e-06i
324.72036106991,-1.86032232349027e-07+2.20524103408191e-06i
326.56240895818,-1.45816574201697e-07+1.97566854167408e-06i
328.41490626949,-1.17411271814342e-07+1.79261864364174e-06i
330.277912280499,-9.65789025728892e-08+1.6432373623231e-06i
332.151486604123,-8.08264320042098e-08+1.51902577029151e-06i
334.035689191447,-6.86100981897252e-08+1.414145448032e-06i
335.930580333643,-5.89321042835729e-08+1.32444994822236e-06i
337.836220663895,-5.11243603688636e-08+1.24691424056985e-06i
339.752671159345,-4.47257385070248e-08+1.17927854478285e-06i
341.679993143039,-3.94095536339733e-08+1.11982005565876e-06i
343.618248285893,-3.49390417294165e-08+1.06720153590206e-06i
345.567498608665,-3.11392290723957e-08+1.02036934158909e-06i
347.527806483938,-2.78784578331915e-08+9.78480745058373e-07i
349.499234638118,-2.50561853719415e-08+9.40854000838342e-07i
351.481846153442,-2.25945068848573e-08+9.06930257267351e-07i
353.475704469991,-2.04324503005625e-08+8.76248145926702e-07i
355.480873387728,-1.85216917455869e-08+8.48421308944398e-07i
357.497417068533,-1.68236950302732e-08+8.23124368326649e-07i
359.525400038259,-1.53075226095678e-08+8.00080485743607e-07i
361.564887188796,-1.3948227908342e-08+7.79051486061809e-07i
363.615943780148,-1.27257415696761e-08+7.59830995209363e-07i
365.678635442521,-1.16239813636647e-08+7.42237576547435e-07i
367.753028178421,-1.06303032841457e-08+7.26110402342207e-07i
369.83918836477,-9.7350485401952e-09+7.11304015248551e-07i
371.937182755027,-8.93134357888834e-09+6.97684835931219e-07i
374.047078481324,-8.21501342945606e-09+6.85127100360863e-07i
376.168943056615,-7.58469968592614e-09+6.73509397174477e-07i
378.302844376837,-7.04213431052345e-09+6.62710291331095e-07i
380.448850723082,-6.59269088056423e-09+6.52604013919564e-07i
382.60703076378,-6.24624454340031e-09+6.43054982405152e-07i
384.777453556898,-6.01848647231522e-09+6.33910830920343e-07i
386.96018855215,-5.93291182296177e-09+6.24993397489205e-07i
389.15530559322,-6.02381010276178e-09+6.16086596714063e-07i
391.362874919995,-6.34080091296514e-09+6.06919228918187e-07i
393.582967170811,-6.95585251857158e-09+5.97140285163867e-07i
395.81565338472,-7.97429697489575e-09+5.8628333427833e-07i
398.061005003753,-9.55268417013941e-09+5.73711673731432e-07i
400.319093875217,-1.19283435284926e-08+5.58534887289048e-07i
402.589992253986,-1.54704412117293e-08+5.39474183945628e-07i
404.873772804817,-2.07711980854637e-08+5.14642244227804e-07i
407.170508604672,-2.88175466216912e-08+4.81164726231592e-07i
409.480273145059,-4.1332494376816e-08+4.34503653749118e-07i
411.803140334384,-6.15043557318496e-08+3.67177361795767e-07i
414.139184500313,-9.56853135677511e-08+2.66185853510809e-07i
416.488480392154,-1.57823784276333e-07+1.07409412594152e-07i
418.851103183246,-2.82895679707207e-07-1.57674385498427e-07i
421.227128473363,-5.77046420266668e-07-6.35924755915403e-07i
423.61663229114,-1.46895907019986e-06-1.56218926318948e-06i
426.019691096497,-5.30518576724021e-06-2.47722167672469e-06i
428.436381783093,-7.43608695464347e-06+6.39541332710946e-06i
430.866781680782,-1.74486242430256e-06+7.05332494598474e-06i
433.310968558087,-1.36975448488856e-07+6.45055641020134e-06i
435.769020624691,9.7960981844092e-07+6.87759754838959e-06i
438.241016533942,3.57427853107541e-06+8.41139070945347e-06i
440.727035385362,1.23871650924107e-05+5.04426030431953e-06i
443.227156727184,5.78625180020115e-06-4.46618608070486e-06i
445.741460558897,1.83636579176773e-06-2.59131326765253e-06i
448.270027333803,8.55796177233054e-07-1.25822011119499e-06i
450.812937961594,5.18308092489498e-07-4.61549450779645e-07i
453.370273810941,3.84385554008116e-07+9.35835036254395e-08i
455.942116712095,3.41718866179414e-07+5.50210058966662e-07i
458.528548959508,3.60614949874089e-07+9.92451308765061e-07i
461.129653314466,4.49009195282975e-07+1.49390206093482e-06i
463.745513007735,6.62704412223375e-07+2.15542746582658e-06i
466.376211742227,1.19927327663574e-06+3.1664684213571e-06i
469.021833695678,2.92479224056273e-06+4.86234710891936e-06i
471.68246352334,9.9059445793186e-06+4.62593171467044e-06i
474.358186360689,7.48315326543836e-06-6.3185505746841e-06i
477.049087826154,2.26809551057147e-06-5.01277667132067e-06i
479.755254023851,9.84461598907383e-07-3.54069028653339e-06i
482.476771546341,5.40496149137858e-07-2.69560225475601e-06i
485.213727477401,3.40428855888874e-07-2.17054968277671e-06i
487.96620939481,2.33987900056948e-07-1.81622242647541e-06i
490.73430537315,1.70720539544624e-07-1.56180645214958e-06i
493.518103986627,1.30041138795483e-07-1.37052978818298e-06i
496.317694311903,1.02313648156389e-07-1.22161586845945e-06i
499.133165930948,8.25474075199603e-08-1.10249259594063e-06i
501.964608933904,6.79492113505142e-08-1.00511734482199e-06i
504.812113921969,5.68571079287527e-08-9.24104166677863e-07i
507.675772010298,4.82327490175119e-08-8.55707427573399e-07i
510.555674830917,4.14013421068116e-08-7.97236534902861e-07i
513.451914535652,3.59103996022694e-08-7.46701584925143e-07i
516.364583799082,3.1449592113026e-08-7.02591426667992e-07i
519.293775821506,2.78035086355839e-08-6.6372716392051e-07i
