fAx,H_1
49.3671967759049,-9.55757171504181e-06+2.17865382264801e-05i
49.647243091052,-7.28297541008704e-06+1.91646929388013e-05i
49.9288780307058,-5.71262160229475e-06+1.69852775468697e-05i
50.2121106066894,-4.59000953623644e-06+1.51691744559376e-05i
50.4969498819473,-3.76301676755092e-06+1.36437536215579e-05i
50.7834049708356,-3.13792780946403e-06+1.23499968757051e-05i
51.0714850394135,-2.6549140195226e-06+1.12417667379481e-05i
51.361199305737,-2.27452201325922e-06+1.0283348744779e-05i
51.6525570401533,-1.9699714345255e-06+9.44704823808824e-06i
51.9455675655975,-1.72261378388228e-06+8.71124960330607e-06i
52.2402402578917,-1.51916352409152e-06+8.05892991430441e-06i
52.5365845460438,-1.34995910769771e-06+7.47654257684152e-06i
52.8346099125502,-1.20785047904008e-06+6.95321624362491e-06i
53.1343258936988,-1.08745563696248e-06+6.48012727867608e-06i
53.435742079874,-9.84666171982618e-07+6.05005580068266e-06i
53.738868115864,-8.96303349739153e-07+5.65703727382623e-06i
54.0437137011692,-8.19878660110855e-07+5.296103457095e-06i
54.3502885903122,-7.53423086499868e-07+4.96308312530126e-06i
54.6586025931508,-6.95363077131515e-07+4.65444476369724e-06i
54.968665575191,-6.44430281909492e-07+4.36717673287481e-06i
55.2804874579032,-5.99594457672105e-07+4.09869252017678e-06i
55.5940782190394,-5.60012451646481e-07+3.84675137795455e-06i
55.9094478929529,-5.24990764224111e-07+3.60940240240537e-06i
56.2266065709189,-4.93955648583326e-07+3.38493166274737e-06i
56.5455644014574,-4.66430709684208e-07+3.17182335353856e-06i
56.8663315906585,-4.42018902944858e-07+2.96872322820063e-06i
57.1889184025082,-4.20389589004885e-07+2.77441734370027e-06i
57.5133351592175,-4.01266822840626e-07+2.58780105820986e-06i
57.8395922415524,-3.84421588778898e-07+2.40786521349297e-06i
58.167700089166,-3.6966476490057e-07+2.23367526260781e-06i
58.4976692009325,-3.56842134300435e-07+2.06435773266631e-06i
58.8295101352837,-3.45830355230494e-07+1.89908547182947e-06i
59.1632335105461,-3.36534108446024e-07+1.73706560098474e-06i
59.4988500052809,-3.28884138260245e-07+1.57752856052023e-06i
59.8363703586262,-3.22835957203621e-07+1.41971414101583e-06i
60.1758053706399,-3.18369594913181e-07+1.26286188612096e-06i
60.5171659026456,-3.15490007375651e-07+1.1061985554916e-06i
60.8604628775805,-3.14228397748825e-07+9.48925806709223e-07i
61.2057072803442,-3.14644508009186e-07+7.90205179113981e-07i
61.5529101581506,-3.1683012988591e-07+6.29142133000658e-07i
61.9020826208816,-3.20914045556525e-07+4.64768484332817e-07i
62.2532358414423,-3.27068797906164e-07+2.96020478514853e-07i
62.6063810561183,-3.35519960098369e-07+1.21710907288587e-07i
62.9615295649357,-3.46558593759005e-07-5.95025882432936e-08i
63.3186927320226,-3.60558043782227e-07-2.49157122742974e-07i
63.6778819859726,-3.77997057759933e-07-4.49038157687472e-07i
64.0391088202101,-3.99491375794774e-07-6.61244758291324e-07i
64.4023847933591,-4.25837681925762e-07-8.88275304165252e-07i
64.767721529612,-4.58075855714044e-07-1.13314265312999e-06i
65.1351307191023,-4.97577963684572e-07-1.39952569543422e-06i
65.5046241182781,-5.46178702259145e-07-1.69197862479968e-06i
65.8762135502786,-6.06369883292666e-07-2.01621870491852e-06i
66.2499109053126,-6.81596654267532e-07-2.37952694011673e-06i
66.6257281410385,-7.76724076155949e-07-2.79133190014843e-06i
67.0036772829472,-8.98788938826802e-07-3.26405037369532e-06i
67.3837704247469,-1.0582579054796e-06-3.8143431743298e-06i
67.7660197287498,-1.27121507913425e-06-4.4650175972777e-06i
68.150437426262,-1.56333587063126e-06-5.24794050238635e-06i
68.5370358179738,-1.97750693315235e-06-6.20855391619996e-06i
68.9258272743544,-2.58929847922769e-06-7.41258158629952e-06i
69.3168242360467,-3.54066370581025e-06-8.9547153959455e-06i
69.7100392142664,-5.11882039820555e-06-1.0961927294024e-05i
70.1054847912015,-7.95268337655136e-06-1.35435306292354e-05i
70.5031736204153,-1.34853269664145e-05-1.64089145425967e-05i
70.9031184272513,-2.44060315048048e-05-1.67414586720003e-05i
71.3053320092402,-3.78401061033808e-05-4.29479294404305e-06i
71.7098272365097,-3.26685512627263e-05+1.62595429247242e-05i
72.116617052196,-1.86877074534997e-05+2.13977727829635e-05i
72.5257144728581,-1.0522910944941e-05+1.92147697993378e-05i
72.9371325888944,-6.4512992621985e-06+1.63764734543117e-05i
73.3508845649613,-4.2875275248739e-06+1.406556806666e-05i
73.7669836403948,-3.03509729211844e-06+1.22942745094769e-05i
74.1854431296338,-2.25481640140477e-06+1.09303310455105e-05i
74.6062764226465,-1.73900279152926e-06+9.86034920862049e-06i
75.0294969853584,-1.38141784769196e-06+9.00368004520453e-06i
75.4551183600836,-1.12378523591235e-06+8.30468610486454e-06i
75.883154165958,-9.32186699800721e-07+7.72471533021867e-06i
76.3136180993747,-7.85875853335499e-07+7.23644393861675e-06i
76.7465239344231,-6.71617434086783e-07+6.82015779271437e-06i
77.1818855233289,-5.80660702875219e-07+6.46134658684532e-06i
77.6197167968977,-5.07039522826048e-07+6.14912886418453e-06i
78.0600317649605,-4.46576026575982e-07+5.8752013536951e-06i
78.5028445168223,-3.96276057142567e-07+5.63313033374815e-06i
78.9481692217128,-3.53949271064291e-07+5.41785990507019e-06i
79.3960201292398,-3.17963578192901e-07+5.22536434546933e-06i
79.8464115698449,-2.87083279293013e-07+5.05240311213984e-06i
80.2993579552627,-2.60358916182149e-07+4.89634000674194e-06i
80.7548737789812,-2.37051042219113e-07+4.75500895087158e-06i
81.212973616706,-2.16577034952362e-07+4.62661637807696e-06i
81.6736721268268,-1.98472660528808e-07+4.50966511297827e-06i
82.1369840508859,-1.82364186047448e-07+4.40289621546424e-06i
82.6029242140505,-1.67948034071623e-07+4.30524527749466e-06i
83.0715075255869,-1.5497533937484e-07+4.21580650475354e-06i
83.5427489793372,-1.43240544435883e-07+4.13380611396691e-06i
84.0166636541996,-1.32572392611003e-07+4.05857905946069e-06i
84.4932667146107,-1.22827308834146e-07+3.98955267226717e-06i
84.9725734110305,-1.13884002681923e-07+3.92623171716632e-06i
85.4545990804309,-1.05639302415504e-07+3.86818678037546e-06i
85.9393591467859,-9.80049479201115e-08+3.8150454449161e-06i
86.4268691215655,-9.09048692516131e-08+3.76648390112466e-06i
86.9171446042319,-8.4273105045325e-08+3.72222081771775e-06i
87.4102012827388,-7.80521071044694e-08+3.68201220109736e-06i
87.9060549340331,-7.21912580098044e-08+3.64564651220614e-06i
88.4047214245601,-6.66458141038571e-08+3.61294168085883e-06i
88.9062167107708,-6.13758477775144e-08+3.58374149999687e-06i
89.4105568396328,-5.63455307527226e-08+3.55791366278031e-06i
89.9177579491439,-5.15223769333794e-08+3.53534728931044e-06i
90.4278362688478,-4.68767018726733e-08+3.51595150607518e-06i
90.9408081203542,-4.2381099496851e-08+3.49965402910138e-06i
91.4566899178606,-3.80100178286415e-08+3.48640020891131e-06i
91.9754981686777,-3.37393554383838e-08+3.47615222187235e-06i
92.4972494737574,-2.95460964739198e-08+3.46888854548148e-06i
93.0219605282244,-2.54079803203947e-08+3.46460370284647e-06i
93.5496481219102,-2.13032270626454e-08+3.46330823565502e-06i
94.08032913989,-1.72101618109514e-08+3.46502880969307e-06i
94.6140205630237,-1.31069663647266e-08+3.46980866954172e-06i
95.1507394684986,-8.97136719100142e-09+3.47770821572248e-06i
95.6905030303761,-4.78025511622456e-09+3.48880599492979e-06i
96.2333285201416,-5.0940271308968e-10+3.50319974931957e-06i
96.7792333072564,3.86695307766164e-09+3.52100791329763e-06i
97.3282348597142,8.37657833452691e-09+3.54237160906132e-06i
97.8803507445995,1.30496746037788e-08+3.56745661610645e-06i
98.43559862865,1.79195035666324e-08+3.59645628120009e-06i
98.9939962788222,2.30230393970488e-08+3.62959465488484e-06i
99.5555615628591,2.84018123199901e-08+3.66713066621177e-06i
100.120312449863,3.41027818601376e-08+3.70936217618423e-06i
100.688267010869,4.0179758238138e-08+3.75663347973666e-06i
101.259443419425,4.66943261531092e-08+3.80933819114445e-06i
101.833859952172,5.37184396451216e-08+3.86793397860781e-06i
102.411534989429,6.13357103427372e-08+3.93294516586666e-06i
102.992487015783,6.96451915741526e-08+4.004983362081e-06i
103.576734620676,7.87637062373596e-08+4.08475228910072e-06i
104.164296499005,8.88320074005698e-08+4.17308071492733e-06i
104.755191451717,1.00018772558442e-07+4.27092962432931e-06i
105.349438386412,1.12530142512879e-07+4.37943817424984e-06i
105.947056317948,1.26618442108539e-07+4.49994889211059e-06i
106.548064369047,1.42596197266342e-07+4.63406004477423e-06i
107.152481770911,1.6085540827357e-07+4.78369565132824e-06i
107.760327863835,1.81891160847309e-07+4.95117382950878e-06i
108.371622097824,2.06337328703157e-07+5.13932042142195e-06i
108.986384033219,2.35017195643847e-07+5.35162108009834e-06i
109.604633341323,2.6901413728572e-07+5.59241077793625e-06i
110.226389805025,3.09777544232898e-07+5.86715048624565e-06i
110.85167331944,3.59280962132537e-07+6.18280826473453e-06i
111.480503892542,4.20269923949881e-07+6.5484300933773e-06i
112.112901645802,4.9665042202054e-07+6.9759454442045e-06i
112.748886814838,5.94130997204251e-07+7.4814083441566e-06i
113.388479750057,7.21315053549406e-07+8.08690964643846e-06i
114.031700917309,8.91658053746572e-07+8.82369116215972e-06i
114.67857089854,1.12712916495383e-06+9.73726547034097e-06i
115.329110392452,1.46554036646866e-06+1.08963537060792e-05i
115.983340215166,1.97633877418502e-06+1.24090963228946e-05i
116.641281300886,2.79795886151784e-06+1.44537656569747e-05i
117.302954702571,4.23709493344393e-06+1.73381468474252e-05i
117.968381592606,7.07419627009988e-06+2.16025053369103e-05i
118.637583263481,1.36761912213007e-05+2.80054977417838e-05i
119.310581128475,3.21876282714974e-05+3.44799608811908e-05i
119.987396722335,6.63501295758059e-05+8.05890787080262e-06i
120.668051701971,3.98691119983129e-05-3.20505018611817e-05i
121.352567847145,1.63596993964088e-05-2.79268171203893e-05i
122.040967061172,8.11051352619052e-06-2.10061771725211e-05i
122.733271371615,4.72253152114861e-06-1.63142933792606e-05i
123.429502930997,3.06088267124987e-06-1.31693886558006e-05i
124.129684017502,2.1348293118641e-06-1.09630427735954e-05i
124.833837035695,1.56929978431401e-06-9.3445451963029e-06i
125.541984517234,1.19978738973573e-06-8.11256432399075e-06i
126.254149121595,9.45531509334418e-07-7.14624025936875e-06i
126.970353636792,7.633256208882e-07-6.36962080513547e-06i
127.690620980111,6.28398428994252e-07-5.7328117350467e-06i
128.414974198842,5.25754748228903e-07-5.20185920557545e-06i
129.143436471013,4.45888889215428e-07-4.7528759542542e-06i
129.876031106137,3.82548875033673e-07-4.3686305709182e-06i
130.612781545954,3.3148236076848e-07-4.03636028548735e-06i
131.353711365184,2.8972015099167e-07-3.74644160451823e-06i
132.098844272278,2.55137579182405e-07-3.49147921413052e-06i
132.84820411018,2.26181750826869e-07-3.26569677745852e-06i
133.601814857086,2.01697156698698e-07-3.06452431082972e-06i
134.359700627217,1.80809093230731e-07-2.8842959549575e-06i
135.121885671584,1.62846065262192e-07-2.72204242658005e-06i
135.888394378769,1.47285593312094e-07-2.57533413382389e-06i
136.659251275703,1.33715324215677e-07-2.4421566419041e-06i
137.434481028453,1.21807488837659e-07-2.32083894672895e-06i
138.214108443007,1.11297978786359e-07-2.20997584739053e-06i
138.998158466072,1.01972342291676e-07-2.10838200531369e-06i
139.786656185871,9.36546638079948e-08-2.01504929000892e-06i
140.579626832944,8.61996100891247e-08-1.92911812657994e-06i
141.377095780959,7.94859538438214e-08-1.84985034394206e-06i
142.17908854752,7.34119248680535e-08-1.77661159353108e-06i
142.985630794985,6.78912615844745e-08-1.70885349210231e-06i
143.796748331289,6.28503219533183e-08-1.64610192452041e-06i
144.612467110768,5.82257534646273e-08-1.58794735927027e-06i
145.432813234987,5.3962495889313e-08-1.53403555807957e-06i
146.257812953582,5.00121193460378e-08-1.48405968048627e-06i
147.087492665093,4.63317224895575e-08-1.43775748850509e-06i
147.921878917812,4.2882667929624e-08-1.39490511087009e-06i
148.760998410632,3.96297085399332e-08-1.35531487193247e-06i
149.604877993903,3.65400426925786e-08-1.31883185570933e-06i
150.453544670287,3.35825922877357e-08-1.28533326381701e-06i
151.307025595627,3.07270883937522e-08-1.25472607840656e-06i
152.165348079812,2.79435542834619e-08-1.22695005808231e-06i
153.028539587652,2.52011584420794e-08-1.20197531003212e-06i
153.896627739758,2.24674385907187e-08-1.17980603349866e-06i
154.769640313426,1.97071888693086e-08-1.16048335078384e-06i
155.647605243522,1.68810110404172e-08-1.14408901823987e-06i
156.530550623382,1.39437669503247e-08-1.13075257653927e-06i
157.418504705705,1.08421687314758e-08-1.12065860746678e-06i
158.311495903462,7.51191890276968e-09-1.11405880817593e-06i
159.2095527908,3.87386392554867e-09-1.11128739365684e-06i
160.112704103962,-1.71908663859707e-10-1.11278135938986e-06i
161.020978742202,-4.75369078532694e-09-1.11910955340046e-06i
161.934405768712,-1.00395577076879e-08-1.13101183716443e-06i
162.85301441155,-1.6254235293009e-08-1.14945447568937e-06i
163.77683406458,-2.37048544161502e-08-1.17571038273245e-06i
164.705894288405,-3.28202565411738e-08-1.21147373144942e-06i
165.64022481132,-4.42149306129033e-08-1.25903361633236e-06i
166.579855530259,-5.87948299456903e-08-1.32153999767008e-06i
167.524816511753,-7.79393125459748e-08-1.40342095928527e-06i
168.475137992893,-1.03832498113669e-07-1.51107614116324e-06i
169.430850382296,-1.40094797433265e-07-1.65405508511821e-06i
170.391984261078,-1.9307590428189e-07-1.84718322736202e-06i
171.358570383833,-2.74727633798393e-07-2.11462152028012e-06i
172.330639679618,-4.09681822988892e-07-2.49814481571647e-06i
173.308223252943,-6.55236237947771e-07-3.07535291215197e-06i
174.291352384763,-1.16898706341913e-06-4.00163414743153e-06i
175.280058533482,-2.50101708292032e-06-5.5857437146995e-06i
176.274373335959,-7.17485016549988e-06-7.70130144878103e-06i
177.27432860852,-1.61219348484434e-05+1.78099977640625e-06i
178.279956347975,-6.09019327512118e-06+8.41186174453087e-06i
179.291288732644,-2.20682306995373e-06+6.22766164580233e-06i
180.308358123387,-1.04946159455259e-06+4.78063523454315e-06i
181.331197064636,-5.82173472759408e-07+3.94883167956942e-06i
182.359838285438,-3.48986818341187e-07+3.44817711931816e-06i
183.394314700506,-2.14057155915517e-07+3.13900434580879e-06i
184.434659411265,-1.26400077232135e-07+2.95187410428209e-06i
185.480905706917,-6.33323020296993e-08+2.85025759913923e-06i
186.533087065505,-1.31876261213359e-08+2.81446221168509e-06i
187.591237154983,3.11129523284927e-08+2.83453224594159e-06i
188.655389834294,7.51583407052639e-08+2.90726602199561e-06i
189.725579154453,1.25819254954104e-07+3.03575467186922e-06i
190.801839359636,1.979683859702e-07+3.23150254664698e-06i
191.884204888278,3.46821665590339e-07+3.51428943561629e-06i
192.972710374174,7.79471579772653e-07+3.7035142602371e-06i
194.067390647587,6.57132966440524e-07+3.51571616526055e-06i
195.168280736359,5.04475709951828e-07+4.01904019979762e-06i
196.275415867039,5.68558952944182e-07+4.65823393422569e-06i
197.388831466006,7.33751696992068e-07+5.45806230545375e-06i
198.5085631606,1.01885519295283e-06+6.52810697899373e-06i
199.634646780268,1.5191898855461e-06+8.04746230257034e-06i
200.767118357706,2.49038948025875e-06+1.03559286350699e-05i
201.906014130014,4.72735311395778e-06+1.41688956645551e-05i
203.051370539854,1.15284785377557e-05+2.08230831864869e-05i
204.203224236619,3.87381585973667e-05+2.21839967982354e-05i
205.361612077602,3.56988401939575e-05-2.56688275800052e-05i
206.526571129178,1.07072998237366e-05-2.2346577060422e-05i
207.698138667988,4.48450372990064e-06-1.5933452462531e-05i
208.876352182134,2.38625057818182e-06-1.22740946311064e-05i
210.061249372377,1.4586071254433e-06-1.00548604375865e-05i
211.252868153346,9.71884438305958e-07-8.59953171421403e-06i
212.451246654745,6.85333988687159e-07-7.58796484873327e-06i
213.656423222581,5.02001435595276e-07-6.85547664945601e-06i
214.868436420385,3.76946010138893e-07-6.31016732185765e-06i
216.08732503045,2.87053719954349e-07-5.89731280549576e-06i
217.313128055067,2.19424341297825e-07-5.58263438670536e-06i
218.545884717779,1.66357244582277e-07-5.34387966021406e-06i
219.785634464632,1.22969476705037e-07-5.16629139730105e-06i
221.032416965439,8.59739820844457e-08-5.04006186986435e-06i
222.286272115048,5.30044376464053e-08-4.95885710295709e-06i
223.547240034619,2.22093460584425e-08-4.91896589843532e-06i
224.815361072911,-8.01681999622844e-09-4.91885941089631e-06i
226.090675807566,-3.92494723935156e-08-4.95903740036241e-06i
227.373225046415,-7.32462313306472e-08-5.04214126346775e-06i
228.663049828778,-1.12215935045154e-07-5.17336679900784e-06i
229.960191426781,-1.59224659465993e-07-5.36129589600041e-06i
231.264691346676,-2.18891608658251e-07-5.61939653605803e-06i
232.576591330166,-2.98700539474987e-07-5.96872037843082e-06i
233.895933355745,-4.11684921315661e-07-6.44290165178336e-06i
235.222759640039,-5.82456598191387e-07-7.0979480592693e-06i
236.557112639156,-8.62327798071248e-07-8.03282896211288e-06i
237.899035050046,-1.37319387001716e-06-9.43688208104971e-06i
239.248569811869,-2.46260143785136e-06-1.17086161308413e-05i
240.605760107364,-5.42930335971032e-06-1.57352873472087e-05i
241.970649364234,-1.71842395574075e-05-2.17306582389664e-05i
243.343281256537,-3.77855609363528e-05+6.2878345480256e-06i
244.72369970608,-1.12822259130638e-05+1.57959419496796e-05i
246.111948883828,-4.09572566156965e-06+9.94931920109023e-06i
247.508073211313,-2.03821768140703e-06+6.59442791184984e-06i
248.91211736206,-1.21705811119555e-06+4.61358415303672e-06i
250.324126263013,-8.16838717639328e-07+3.31712180533558e-06i
251.744145095976,-5.96733872336704e-07+2.39332646754299e-06i
253.172219299055,-4.66923830327229e-07+1.68746515118527e-06i
254.608394568114,-3.88409821117795e-07+1.11396244094261e-06i
256.052716858237,-3.4269113567189e-07+6.20196149854875e-07i
257.505232385198,-3.20959849307811e-07+1.69792033979987e-07i
258.965987626941,-3.19984152918142e-07-2.66359122799264e-07i
260.435029325066,-3.40916666029572e-07-7.16126040092767e-07i
261.912404486326,-3.90149824674864e-07-1.21202655365213e-06i
263.398160384127,-4.83134312607218e-07-1.79964569003045e-06i
264.892344560047,-6.55381417059363e-07-2.55363644110498e-06i
266.395004825353,-9.96513650536987e-07-3.6141634519367e-06i
267.906189262533,-1.77865784839483e-06-5.27981071709921e-06i
269.425946226832,-4.11318589611431e-06-8.21053687481342e-06i
270.9543243478,-1.43099911742656e-05-1.12739030938573e-05i
272.491372530852,-1.89624002202206e-05+1.11416332798879e-05i
274.037139958827,-5.17958775293273e-06+1.07466371483938e-05i
275.591676093566,-2.05226424859288e-06+7.4554696223438e-06i
277.155030677493,-1.07583772829664e-06+5.62965766343521e-06i
278.727253735205,-6.60726618499698e-07+4.52993058673518e-06i
280.308395575078,-4.47744986132737e-07+3.80176436981642e-06i
281.89850679087,-3.24199566382489e-07+3.28466820864474e-06i
283.497638263346,-2.46106885444451e-07+2.89816939924834e-06i
285.105841161902,-1.93519539680005e-07+2.5979852101521e-06i
286.723166946202,-1.56346836185771e-07+2.35785174758306e-06i
288.34966736783,-1.29043749964401e-07+2.16123788868331e-06i
289.985394471939,-1.08357865652474e-07+1.99722157062014e-06i
291.630400598922,-9.22786720065323e-08+1.85829472762507e-06i
293.284738386084,-7.95088268162347e-08+1.73912666152807e-06i
294.948460769324,-6.91799702975335e-08+1.63582313306223e-06i
296.621620984835,-6.06926817531556e-08+1.54547093031675e-06i
298.304272570803,-5.36221258591302e-08+1.465846547758e-06i
299.99646936912,-4.76600745982321e-08+1.39522152892075e-06i
301.69826552711,-4.25783666232792e-08+1.33223187153602e-06i
303.409715499258,-3.82050049022539e-08+1.27578592908392e-06i
305.130874048954,-3.44082276901923e-08+1.22499934852007e-06i
306.861796250248,-3.10855721973994e-08+1.17914718359917e-06i
308.602537489605,-2.81564470444281e-08+1.1376313485205e-06i
310.353153467687,-2.55565797473562e-08+1.09995236646133e-06i
312.113700201127,-2.32341864492694e-08+1.0656903811289e-06i
313.884234024326,-2.11471753639372e-08+1.03449075019106e-06i
315.664811591253,-1.92609546790505e-08+1.00605109262006e-06i
317.455489877262,-1.75469085410256e-08+9.80112958318293e-07i
319.256326180909,-1.59811577259724e-08+9.56453951875648e-07i
321.067378125791,-1.45436570322122e-08+9.34882127479492e-07i
322.888703662386,-1.32174671089816e-08+9.15230945717384e-07i
324.72036106991,-1.19882079042432e-08+8.97355413004538e-07i
326.56240895818,-1.08436540772048e-08+8.81129127430242e-07i
328.41490626949,-9.7733887892883e-09+8.66441227526184e-07i
330.277912280499,-8.76857450296743e-09+8.53194228218383e-07i
332.151486604123,-7.82176196319421e-09+8.41301684371166e-07i
334.035689191447,-6.92682458994591e-09+8.30686797734656e-07i
335.930580333643,-6.07888799488455e-09+8.21280177622133e-07i
337.836220663895,-5.27439205768613e-09+8.13018324146992e-07i
339.752671159345,-4.51121898989418e-09+8.05841667816696e-07i
341.679993143039,-3.78894583054906e-09+7.99692418257526e-07i
343.618248285893,-3.10925745018101e-09+7.94511941029558e-07i
345.567498608665,-2.47660850818687e-09+7.9023752627415e-07i
347.527806483938,-1.8992085571017e-09+7.8679786597349e-07i
349.499234638118,-1.39056284923717e-09+7.84107046628037e-07i
351.481846153442,-9.7180900311947e-10+7.82055793378224e-07i
353.475704469991,-6.75408097217232e-10+7.80498953377363e-07i
355.480873387728,-5.50940565982704e-10+7.79236512161553e-07i
357.497417068533,-6.74565523713167e-10+7.77984890591942e-07i
359.525400038259,-1.16472207172984e-09+7.76331900599794e-07i
361.564887188796,-2.20909410028874e-09+7.7366444464175e-07i
363.615943780148,-4.11250099662081e-09+7.69049088589915e-07i
365.678635442521,-7.38571341491026e-09+7.61027604737573e-07i
367.753028178421,-1.29180915734992e-08+7.47253897485467e-07i
369.83918836477,-2.23343583472452e-08+7.23817081664793e-07i
371.937182755027,-3.87859438340365e-08+6.83910662030203e-07i
374.047078481324,-6.88736820322763e-08+6.15034763976978e-07i
376.168943056615,-1.27892281768732e-07+4.92638048009081e-07i
378.302844376837,-2.56546635802402e-07+2.64300636500909e-07i
380.448850723082,-5.87135963980547e-07-1.92457256527453e-07i
382.60703076378,-1.70053451917623e-06-1.15182146107094e-06i
384.777453556898,-6.90358342118316e-06-1.4455385627891e-06i
386.96018855215,-6.60002556543404e-06+1.01428767666957e-05i
389.15530559322,3.5097456914495e-07+1.11285155876961e-05i
391.362874919995,7.3935543547158e-06+1.20872023355133e-05i
393.582967170811,1.37682841177531e-05-2.36657020346203e-06i
395.81565338472,3.70228347110976e-06-4.2442647588511e-06i
398.061005003753,1.34768713175716e-06-2.2063858430429e-06i
400.319093875217,6.75827912869416e-07-1.08268474665019e-06i
402.589992253986,4.18260211281926e-07-4.10148701383879e-07i
404.873772804817,3.04565276749038e-07+5.434977340583e-08i
407.170508604672,2.55618700610954e-07+4.21882119758932e-07i
409.480273145059,2.44489910296264e-07+7.52481203282692e-07i
411.803140334384,2.64084094201367e-07+1.08809264710809e-06i
414.139184500313,3.1999337262989e-07+1.46970796300024e-06i
416.488480392154,4.35162573556631e-07+1.95328366527876e-06i
418.851103183246,6.74557479931154e-07+2.63722445183016e-06i
421.227128473363,1.24689237435755e-06+3.72678869772884e-06i
423.61663229114,3.0529933355007e-06+5.63190290168741e-06i
426.019691096497,1.07695794715354e-05+6.09165740210601e-06i
428.436381783093,9.11000676213928e-06-7.17770850005229e-06i
430.866781680782,2.63943848871335e-06-5.74477390613939e-06i
433.310968558087,1.11662858823246e-06-3.99179822634421e-06i
435.769020624691,6.04979917289212e-07-3.00416773309908e-06i
438.241016533942,3.78404411650223e-07-2.39735737379517e-06i
440.727035385362,2.59468653065499e-07-1.99011077256084e-06i
443.227156727184,1.8969443156364e-07-1.69796507051591e-06i
445.741460558897,1.45535950531257e-07-1.47747757910975e-06i
448.270027333803,1.16114292667145e-07-1.30416824755416e-06i
450.812937961594,9.59025274675958e-08-1.16311409113686e-06i
453.370273810941,8.19300247531233e-08-1.04452142606521e-06i
455.942116712095,7.26061338870322e-08-9.41424622923996e-07i
458.528548959508,6.7224746927123e-08-8.48331244925882e-07i
461.129653314466,6.58383890180488e-08-7.6023590779283e-07i
463.745513007735,6.94763810088571e-08-6.71627723506512e-07i
466.376211742227,8.09889579546499e-08-5.75016578794014e-07i
469.021833695678,1.07643593490675e-07-4.58014546780852e-07i
471.68246352334,1.7011721465284e-07-2.96511137218185e-07i
474.358186360689,3.42189939737696e-07-3.92825771345031e-08i
477.049087826154,9.86713543439758e-07+3.48385033183424e-07i
479.755254023851,2.61624895417748e-06-9.97638265120522e-07i
482.476771546341,9.23405950357125e-07-2.24852838500352e-06i
485.213727477401,2.73435531117108e-07-1.91313612851562e-06i
487.96620939481,5.67644375939547e-08-1.76010434612199e-06i
490.73430537315,-9.95466553317143e-08-1.77636581104764e-06i
493.518103986627,-3.64788684841681e-07-1.97307262264013e-06i
496.317694311903,-1.24278573347185e-06-2.3294402782804e-06i
499.133165930948,-2.91935431115828e-06-3.96647358062572e-07i
501.964608933904,-9.73741814782331e-07+6.78700172838688e-07i
504.812113921969,-3.40132768281794e-07+2.76409071115858e-07i
507.675772010298,-1.59650726571326e-07+3.52364996816688e-08i
510.555674830917,-8.94249302414026e-08-1.00790046903613e-07i
513.451914535652,-5.6171971644778e-08-1.84312694798997e-07i
516.364583799082,-3.83814621202575e-08-2.39742958516992e-07i
519.293775821506,-2.80881119586328e-08-2.79042899835635e-07i
