fAx,H_1
324.72036106991,-2.49992541701156e-08+1.01672584466644e-06i
326.56240895818,-2.28259649545982e-08+9.82868604849697e-07i
328.41490626949,-2.08597888806548e-08+9.51903988399148e-07i
330.277912280499,-1.90716539746557e-08+9.23563350592795e-07i
332.151486604123,-1.74369900263967e-08+8.97614825856265e-07i
334.035689191447,-1.59349096529454e-08+8.73858696666186e-07i
335.930580333643,-1.45474477318982e-08+8.52121817036872e-07i
337.836220663895,-1.32590405781923e-08+8.32254471518136e-07i
339.752671159345,-1.20560671384075e-08+8.1412721736538e-07i
341.679993143039,-1.09264805890709e-08+7.97628437190049e-07i
343.618248285893,-9.85949632339619e-09+7.82662284588951e-07i
345.567498608665,-8.84534840473169e-09+7.69147329299119e-07i
347.527806483938,-7.87504164942771e-09+7.57014993340135e-07i
349.499234638118,-6.94017100328957e-09+7.46208869955201e-07i
351.481846153442,-6.03270652527096e-09+7.36683692951388e-07i
353.475704469991,-5.14486118384293e-09+7.284054083253e-07i
355.480873387728,-4.26885630482942e-09+7.21350398908169e-07i
357.497417068533,-3.39677387415375e-09+7.15505959578087e-07i
359.525400038259,-2.52033963001591e-09+7.10870485503907e-07i
361.564887188796,-1.63066786788039e-09+7.07454010138274e-07i
363.615943780148,-7.18003702659761e-10+7.05279316597039e-07i
365.678635442521,2.28657544930348e-10+7.04383235253839e-07i
367.753028178421,1.22197274689742e-09+7.04818652683821e-07i
369.83918836477,2.27686678275109e-09+7.06657064790881e-07i
371.937182755027,3.41126690429943e-09+7.09992092236106e-07i
374.047078481324,4.64715444876141e-09+7.14944202299751e-07i
376.168943056615,6.01195790202609e-09+7.21666913942206e-07i
378.302844376837,7.54058525907974e-09+7.3035549246253e-07i
380.448850723082,9.27826335559644e-09+7.41258603379704e-07i
382.60703076378,1.12847213667803e-08+7.54694601572864e-07i
384.777453556898,1.36404731578137e-08+7.71074746860023e-07i
386.96018855215,1.64564395054026e-08+7.90936622670526e-07i
389.15530559322,1.98890773488751e-08+8.14993084474467e-07i
391.362874919995,2.41650684795487e-08+8.44206804320612e-07i
393.582967170811,2.96230241126064e-08+8.79906923061069e-07i
395.81565338472,3.67863412551589e-08+9.2397442722735e-07i
398.061005003753,4.64981197153717e-08+9.79156941148971e-07i
400.319093875217,6.01830508953195e-08+1.04961411007118e-06i
402.589992253986,8.03948901591917e-08+1.14193242288331e-06i
404.873772804817,1.12054876139983e-07+1.26711243952964e-06i
407.170508604672,1.65566653231813e-07+1.44478944387738e-06i
409.480273145059,2.65773786410869e-07+1.71299070572561e-06i
411.803140334384,4.8284343220196e-07+2.15285533387146e-06i
414.139184500313,1.06932417151775e-06+2.95157948270327e-06i
416.488480392154,3.30657383428458e-06+4.3667678927374e-06i
418.851103183246,1.14726781921129e-05-4.72595005134045e-07i
421.227128473363,-4.66678024143873e-07-1.03069973998177e-05i
423.61663229114,-4.19378974239199e-06+1.65932863920054e-07i
426.019691096497,-8.54952239125818e-07+8.85832512026795e-07i
428.436381783093,-2.09271713864641e-07+5.84991415446136e-07i
430.866781680782,-4.45322498420034e-08+4.8772891537288e-07i
433.310968558087,1.45134321701027e-08+4.8513382832654e-07i
435.769020624691,4.86280171414286e-08+5.28607991727553e-07i
438.241016533942,1.00015078091124e-07+6.03391182585157e-07i
440.727035385362,2.31855911873163e-07+5.97282040807467e-07i
443.227156727184,1.3296753354624e-07+5.62187454865343e-07i
445.741460558897,9.68931936928364e-08+6.77094733771098e-07i
448.270027333803,1.00671672246885e-07+8.00067737669077e-07i
450.812937961594,1.19495719978864e-07+9.40420968079134e-07i
453.370273810941,1.52889531051456e-07+1.11344379635038e-06i
455.942116712095,2.08932622997051e-07+1.34043161530617e-06i
458.528548959508,3.07872769330095e-07+1.65777522651212e-06i
461.129653314466,5.00787773264445e-07+2.13654173777535e-06i
463.745513007735,9.34552307669604e-07+2.93962242714679e-06i
466.376211742227,2.29562464377427e-06+4.75083408115263e-06i
469.021833695678,1.07887497350013e-05+1.92745028766695e-06i
471.68246352334,4.2762111518041e-06-5.00701101303328e-06i
474.358186360689,1.41446237058832e-06-3.4571416253489e-06i
477.049087826154,6.58393155792652e-07-2.43820784503721e-06i
479.755254023851,3.75030330053029e-07-1.85055524282198e-06i
482.476771546341,2.41612980262238e-07-1.4787905659375e-06i
485.213727477401,1.6898983740545e-07-1.22393010868225e-06i
487.96620939481,1.25404645699559e-07-1.038172717654e-06i
490.73430537315,9.73963229218998e-08-8.9617867149996e-07i
493.518103986627,7.85087193681967e-08-7.83368593822699e-07i
496.317694311903,6.53519106209334e-08-6.90753782604425e-07i
499.133165930948,5.60250385983016e-08-6.12451994142794e-07i
501.964608933904,4.94147982395672e-08-5.44392093151491e-07i
504.812113921969,4.48589284474151e-08-4.83588260653416e-07i
507.675772010298,4.19777949901966e-08-4.27703527290792e-07i
510.555674830917,4.05916841784956e-08-3.74759567638573e-07i
513.451914535652,4.06895498911642e-08-3.22914500065262e-07i
516.364583799082,4.24387257001608e-08-2.70258571679267e-07i
519.293775821506,4.62426443945525e-08-2.14576261214081e-07i
