fAx,H_1
135.121885671584,5.6492516598993e-07-6.12049557117926e-06i
135.888394378769,4.56157233687007e-07-5.49301200598661e-06i
136.659251275703,3.74857397191052e-07-4.98038317610813e-06i
137.434481028453,3.12400123832389e-07-4.55521881344049e-06i
138.214108443007,2.63269660308209e-07-4.19831792824445e-06i
138.998158466072,2.2380326096779e-07-3.89587620581716e-06i
139.786656185871,1.91485225780533e-07-3.63775075818525e-06i
140.579626832944,1.64535329572853e-07-3.41637236119398e-06i
141.377095780959,1.41656317729289e-07-3.22602364698241e-06i
142.17908854752,1.21875198502238e-07-3.06236810359063e-06i
142.985630794985,1.0443773935751e-07-2.92212368147556e-06i
143.796748331289,8.8736632472375e-08-2.80284912285097e-06i
144.612467110768,7.42590525440399e-08-2.70280350513853e-06i
145.432813234987,6.05447835717171e-08-2.62086032210443e-06i
146.257812953582,4.71487943450714e-08-2.55647143938511e-06i
147.087492665093,3.36034398641708e-08-2.50968440178214e-06i
147.921878917812,1.93713618069085e-08-2.48120789337528e-06i
148.760998410632,3.78119933633684e-09-2.47255370984417e-06i
149.604877993903,-1.40721970481089e-08-2.48628374731863e-06i
150.453544670287,-3.54929592910844e-08-2.52642887604281e-06i
151.307025595627,-6.24801659392686e-08-2.59920294883917e-06i
152.165348079812,-9.82861041523169e-08-2.71424151721994e-06i
153.028539587652,-1.48564479932858e-07-2.88688419621183e-06i
153.896627739758,-2.23920041113362e-07-3.14258946779137e-06i
154.769640313426,-3.46232338435796e-07-3.52617401257208e-06i
155.647605243522,-5.667085624288e-07-4.12300752195106e-06i
156.530550623382,-1.02829940343874e-06-5.11255846798579e-06i
157.418504705705,-2.25003475539329e-06-6.90615466977061e-06i
158.311495903462,-6.97804413402437e-06-9.99044234795586e-06i
159.2095527908,-1.97417038588817e-05+7.92869297609005e-07i
160.112704103962,-6.20401747590135e-06+8.84650809881134e-06i
161.020978742202,-2.08066709830153e-06+5.82024453860641e-06i
161.934405768712,-9.74718157515925e-07+4.12022905883938e-06i
162.85301441155,-5.46973863714861e-07+3.17187779022505e-06i
163.77683406458,-3.40228320989352e-07+2.59269472378907e-06i
164.705894288405,-2.25017415052781e-07+2.21525405598529e-06i
165.64022481132,-1.54114048740897e-07+1.95918139555891e-06i
166.579855530259,-1.07080295816128e-07+1.78195102522103e-06i
167.524816511753,-7.39179609122979e-08+1.6592803518196e-06i
168.475137992893,-4.92537016070585e-08+1.57649126036363e-06i
169.430850382296,-2.99709197139177e-08+1.52437028090446e-06i
170.391984261078,-1.41340349906324e-08+1.49702494053519e-06i
171.358570383833,-4.55891675264975e-10+1.49071872125366e-06i
172.330639679618,1.19877362540737e-08+1.5032189502962e-06i
173.308223252943,2.39265274147538e-08+1.53343549269533e-06i
174.291352384763,3.60070916392816e-08+1.5812451676857e-06i
175.280058533482,4.88817313875459e-08+1.64745004944414e-06i
176.274373335959,6.32985873503478e-08+1.73385926091011e-06i
177.27432860852,8.02178462156121e-08+1.84351927043989e-06i
178.279956347975,1.00987726959006e-07+1.98113969111611e-06i
179.291288732644,1.27649516857152e-07+2.15386010575783e-06i
180.308358123387,1.6351044062873e-07+2.37261010083323e-06i
181.331197064636,2.14311841712845e-07+2.65461437699772e-06i
182.359838285438,2.90839679216567e-07+3.02830339293203e-06i
183.394314700506,4.15437004542117e-07+3.54369600006851e-06i
184.434659411265,6.40780540358344e-07+4.29662079302135e-06i
185.480905706917,1.11589778001496e-06+5.49191791424032e-06i
186.533087065505,2.39662566246503e-06+7.62024019423098e-06i
187.591237154983,7.63487094140709e-06+1.14470256113875e-05i
188.655389834294,2.24373405917409e-05-1.72620812315592e-06i
189.725579154453,6.22514675677155e-06-9.21854911300151e-06i
190.801839359636,2.12714293621104e-06-5.56754586114065e-06i
191.884204888278,1.0601014796534e-06-3.57444887420271e-06i
192.972710374174,6.57150816301062e-07-2.38612546546303e-06i
194.067390647587,4.7251346281913e-07-1.56950930012889e-06i
195.168280736359,3.81744148241025e-07-9.37399120939718e-07i
196.275415867039,3.41018278169468e-07-3.9508861807125e-07i
197.388831466006,3.33698412128967e-07+1.15415003600811e-07i
198.5085631606,3.55421594023993e-07+6.38983453460616e-07i
199.634646780268,4.10438581664252e-07+1.22095814737136e-06i
200.767118357706,5.13783326518406e-07+1.92017665309527e-06i
201.906014130014,7.01556185395449e-07+2.82968613453723e-06i
203.051370539854,1.06370510966733e-06+4.12162480604753e-06i
204.203224236619,1.86424000869922e-06+6.16450509690256e-06i
205.361612077602,4.13437529328918e-06+9.85871513759043e-06i
206.526571129178,1.41502312785217e-05+1.6406328626062e-05i
207.698138667988,3.50562701988048e-05-1.15202542840384e-05i
208.876352182134,8.57232396862124e-06-1.75974195298003e-05i
210.061249372377,2.98895689069522e-06-1.19555962365013e-05i
211.252868153346,1.46625952233615e-06-9.04678661005497e-06i
212.451246654745,8.61757037400539e-07-7.39085929759503e-06i
213.656423222581,5.63643541857832e-07-6.33965044341613e-06i
214.868436420385,3.94953614649661e-07-5.6197524178528e-06i
216.08732503045,2.89981452850904e-07-5.10023780124171e-06i
217.313128055067,2.1990520723593e-07-4.71134005585229e-06i
218.545884717779,1.70488842457803e-07-4.41272099489833e-06i
219.785634464632,1.34043400847558e-07-4.179543303944e-06i
221.032416965439,1.06114666928124e-07-3.99575651134468e-06i
222.286272115048,8.39700069884901e-08-3.850595856922e-06i
223.547240034619,6.58479011705017e-08-3.73663556130538e-06i
224.815361072911,5.05624129586338e-08-3.64866751307537e-06i
226.090675807566,3.72798730484325e-08-3.58301111425925e-06i
227.373225046415,2.53881113524376e-08-3.5370893328846e-06i
228.663049828778,1.44146332517044e-08-3.50915691726782e-06i
229.960191426781,3.97313496389655e-09-3.49813196021583e-06i
231.264691346676,-6.27416969169305e-09-3.50349590601673e-06i
232.576591330166,-1.66462021731086e-08-3.52524399831604e-06i
233.895933355745,-2.74693890016772e-08-3.56387911495092e-06i
235.222759640039,-3.91051615538582e-08-3.62044773660832e-06i
236.557112639156,-5.19826318862587e-08-3.69662115260133e-06i
237.899035050046,-6.66434880503012e-08-3.79484058295397e-06i
239.248569811869,-8.38064807146254e-08-3.91854031354277e-06i
240.605760107364,-1.04470217023352e-07-4.07250991306875e-06i
241.970649364234,-1.30080334102433e-07-4.26345203000751e-06i
243.343281256537,-1.62820280907811e-07-4.50089214808685e-06i
244.72369970608,-2.06142357446997e-07-4.79870065816307e-06i
246.111948883828,-2.65797600646068e-07-5.17774919935322e-06i
247.508073211313,-3.51987691098323e-07-5.67083439405056e-06i
248.91211736206,-4.84286734264137e-07-6.33245519096108e-06i
250.324126263013,-7.04270033060105e-07-7.25992531825061e-06i
251.744145095976,-1.11338710132418e-06-8.64433029585051e-06i
253.172219299055,-2.01414054761024e-06-1.09101571787738e-05i
254.608394568114,-4.64030754283859e-06-1.51306473167161e-05i
256.052716858237,-1.71008768258202e-05-2.24644573246485e-05i
257.505232385198,-3.40625767090232e-05+1.27392740266736e-05i
258.965987626941,-7.78937688820168e-06+1.33041211246398e-05i
260.435029325066,-2.91496055631854e-06+7.41172284097552e-06i
261.912404486326,-1.57975192183034e-06+4.26501430391291e-06i
263.398160384127,-1.09353212195774e-06+2.24891683250003e-06i
264.892344560047,-9.35754664855883e-07+6.75818963600075e-07i
266.395004825353,-9.96006581464063e-07-8.2346218253334e-07i
267.906189262533,-1.35288040500312e-06-2.59528232964431e-06i
269.425946226832,-2.48350807972288e-06-5.24116636769159e-06i
270.9543243478,-7.18397875998431e-06-1.00144019725375e-05i
272.491372530852,-2.77596091471179e-05-6.61096454787807e-07i
274.037139958827,-8.35140995541322e-06+1.43463703530752e-05i
275.591676093566,-2.60490745616674e-06+9.44938989406719e-06i
277.155030677493,-1.23233422919522e-06+6.88446555635397e-06i
278.727253735205,-7.21645084281312e-07+5.43763741253056e-06i
280.308395575078,-4.77640314546772e-07+4.51270205294833e-06i
281.89850679087,-3.41741476638242e-07+3.86791326454212e-06i
283.497638263346,-2.57874465847507e-07+3.39065516039174e-06i
285.105841161902,-2.02194862374822e-07+3.02185881865324e-06i
286.723166946202,-1.63160827097928e-07+2.72758513002172e-06i
288.34966736783,-1.34623373214948e-07+2.48691901756659e-06i
289.985394471939,-1.13054456420953e-07+2.28623459579519e-06i
291.630400598922,-9.63071308996955e-08+2.11625038634728e-06i
293.284738386084,-8.30112493633681e-08+1.97041422214193e-06i
294.948460769324,-7.22567006376369e-08+1.84395554214941e-06i
296.621620984835,-6.34184293994153e-08+1.73331156205213e-06i
298.304272570803,-5.60548345671495e-08+1.63576441534065e-06i
299.99646936912,-4.98460812734831e-08+1.54920079286286e-06i
301.69826552711,-4.45555760767703e-08+1.47195167673448e-06i
303.409715499258,-4.00049446670736e-08+1.40267981742022e-06i
305.130874048954,-3.60574437354512e-08+1.34030048207977e-06i
306.861796250248,-3.26066150211332e-08+1.28392322488355e-06i
308.602537489605,-2.9568599783005e-08+1.2328123961306e-06i
310.353153467687,-2.68764000595455e-08+1.18635281763538e-06i
312.113700201127,-2.44759229271626e-08+1.14402675048127e-06i
313.884234024326,-2.23230902884323e-08+1.10539643369794e-06i
315.664811591253,-2.03815696986944e-08+1.07008834929498e-06i
317.455489877262,-1.86211914331535e-08+1.03778315355546e-06i
319.256326180909,-1.70166554262017e-08+1.00820614059168e-06i
321.067378125791,-1.55465811118932e-08+9.81120507283422e-07i
322.888703662386,-1.41927321118542e-08+9.56321312184527e-07i
324.72036106991,-1.29394215959462e-08+9.3363091918392e-07i
326.56240895818,-1.17730552266928e-08+9.12895611968659e-07i
328.41490626949,-1.06817235148518e-08+8.93982128299524e-07i
330.277912280499,-9.65489929444741e-09+8.76775389106385e-07i
332.151486604123,-8.68315416834259e-09+8.61176101980318e-07i
334.035689191447,-7.75797534278416e-09+8.4709973628517e-07i
335.930580333643,-6.87153833359372e-09+8.34474597754949e-07i
337.836220663895,-6.01656037556255e-09+8.23241136363006e-07i
339.752671159345,-5.18614303082233e-09+8.1335107908759e-07i
341.679993143039,-4.37362950781646e-09+8.04766883557728e-07i
343.618248285893,-3.5724614254164e-09+7.97461378463021e-07i
345.567498608665,-2.77604976777151e-09+7.91417773145566e-07i
347.527806483938,-1.9776082810188e-09+7.86629625194736e-07i
349.499234638118,-1.17000411952304e-09+7.83101325507186e-07i
351.481846153442,-3.45542737968673e-10+7.80848615896955e-07i
353.475704469991,5.04216913810311e-10+7.79899682138708e-07i
355.480873387728,1.38878894020372e-09+7.80296342665585e-07i
357.497417068533,2.31906972168738e-09+7.82095932688229e-07i
359.525400038259,3.3077894225107e-09+7.85373621522604e-07i
361.564887188796,4.37011227744586e-09+7.90225626595009e-07i
363.615943780148,5.52438014532862e-09+7.96773261670863e-07i
365.678635442521,6.79319762679014e-09+8.05168617994634e-07i
367.753028178421,8.20482333451103e-09+8.15601580526467e-07i
369.83918836477,9.79524953121977e-09+8.28310046878718e-07i
371.937182755027,1.16110604060312e-08+8.43593147898209e-07i
374.047078481324,1.37136885888921e-08+8.61830167056179e-07i
376.168943056615,1.61856653484029e-08+8.83506447230691e-07i
378.302844376837,1.91402875877051e-08+9.09251705634109e-07i
380.448850723082,2.2736610714656e-08+9.39895199707998e-07i
382.60703076378,2.72035913309974e-08+9.76549083849541e-07i
384.777453556898,3.28800342287255e-08+1.02073755247298e-06i
386.96018855215,4.02823637559375e-08+1.0746017336927e-06i
389.15530559322,5.02217298444575e-08+1.14123382500015e-06i
391.362874919995,6.40050606496616e-08+1.2252392727491e-06i
393.582967170811,8.37415387218164e-08+1.33369428882471e-06i
395.81565338472,1.12475598444762e-07+1.47772272147456e-06i
398.061005003753,1.50993958469404e-07+1.67485138357821e-06i
400.319093875217,1.57700911793973e-07+1.9571135026601e-06i
402.589992253986,-4.19315716449116e-07+2.77252213967931e-06i
404.873772804817,6.60054767631992e-06+8.56481339411791e-06i
407.170508604672,4.56921784116118e-06-3.37999679585895e-06i
409.480273145059,1.19980208043916e-06-1.97113397335674e-06i
411.803140334384,5.04047531215461e-07-1.02404894100706e-06i
414.139184500313,2.80043069940032e-07-5.09008115644462e-07i
416.488480392154,1.86600724894854e-07-1.83229546868209e-07i
418.851103183246,1.42925671439853e-07+5.28480773056087e-08i
421.227128473363,1.23959549484325e-07+2.45721508132396e-07i
423.61663229114,1.2277283151089e-07+4.22852857741998e-07i
426.019691096497,1.47661085829166e-07+6.08028984607687e-07i
428.436381783093,2.71768148517031e-07+8.12607248534463e-07i
430.866781680782,4.04487821407993e-07+6.81038402172226e-07i
433.310968558087,2.1944159399656e-07+8.62348992962165e-07i
435.769020624691,2.18066584674985e-07+1.14897022919456e-06i
438.241016533942,2.80337311740377e-07+1.49248598968271e-06i
440.727035385362,4.16330287654527e-07+1.96427302035961e-06i
443.227156727184,7.1635635720374e-07+2.69504562147607e-06i
445.741460558897,1.52415603984509e-06+3.98051500970754e-06i
448.270027333803,4.67075517345972e-06+6.29120831125724e-06i
450.812937961594,1.52969658860018e-05-5.63830935317379e-07i
453.370273810941,4.27315573397199e-06-9.20449082198438e-06i
455.942116712095,-1.92488940848038e-06-6.04372807756834e-06i
458.528548959508,-8.99125986210949e-07-1.5644438643109e-06i
461.129653314466,-4.80235824061908e-08-1.37677763614579e-06i
463.745513007735,7.25379271708205e-08-1.26396608468416e-06i
466.376211742227,8.41237855564056e-08-1.13338158081275e-06i
469.021833695678,7.63320230610764e-08-1.01324111695981e-06i
471.68246352334,6.60411069966378e-08-9.09171784205045e-07i
474.358186360689,5.68197491675223e-08-8.20014397353608e-07i
477.049087826154,4.92591314385154e-08-7.43238645017114e-07i
479.755254023851,4.32506204586522e-08-6.76373807588547e-07i
482.476771546341,3.85577828383308e-08-6.17315109872709e-07i
485.213727477401,3.49643563425069e-08-5.6432269981214e-07i
487.96620939481,3.2307840159518e-08-5.15945005411995e-07i
490.73430537315,3.04831419868191e-08-4.70932605223949e-07i
493.518103986627,2.94411878279196e-08-4.28157780627104e-07i
496.317694311903,2.91906517034532e-08-3.86535084676571e-07i
499.133165930948,2.98071603272651e-08-3.4493925726778e-07i
501.964608933904,3.14546218239259e-08-3.02104932824301e-07i
504.812113921969,3.44275681634008e-08-2.56488355976705e-07i
507.675772010298,3.9232726023513e-08-2.06057800651301e-07i
510.555674830917,4.67502640008924e-08-1.47944573759269e-07i
513.451914535652,5.85714338515511e-08-7.78156125515899e-08i
516.364583799082,7.77648258790536e-08+1.13371051432016e-08i
519.293775821506,1.10815073012888e-07+1.31735307417788e-07i
