rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta
484.581699092592,17717158543.2231,705049096.791741,491825254.048271,650993893.584753,786551393.616012,23178269.7740028,0.24086470602316,0.35997556021421,0.383031913262878,28.4961488470014,1.03817674668343e-06
417.555175136196,18223448719.2143,1193748337.29938,703520542.804526,482939175.560185,520826570.782761,45333078.9519899,0.617766120809017,0.540863806871127,0.380599859721821,24.0647269187891,1.27052574452578e-06
374.685803789975,12420398133.9546,627041727.911812,532537492.695431,738626678.496092,1127744430.95385,63399652.5959867,0.562504329163901,0.528167547590522,0.492530171089722,19.8388253604978,1.08687236877152e-06
398.169268101789,14882395349.3861,683039860.720185,818149364.879851,887117057.744955,544312649.345246,31467245.4012992,0.681093781247154,0.401381359611383,0.599775330138086,9.65624734630312,1.04310878951633e-06
377.982147704968,12592198673.0848,691551081.22148,422028973.566759,1108524586.56404,1229446101.63451,62292244.5853065,0.440017687581561,0.506754420856253,0.505286468734956,13.7924240803483,1.11742482880299e-06
465.208607388306,16269905346.1098,1219286642.16176,890221119.161201,679199529.160183,599836275.653254,32145770.2388046,0.43723516203036,0.55247353753452,0.496930937227769,21.5515710670015,1.40387543287046e-06
390.006285872567,20797281474.5697,1175758830.05339,390467051.97153,481215274.909905,1032221753.24341,32650700.7840242,0.279767278481714,0.366621339435889,0.311774470611794,12.1051248256705,1.49102244848385e-06
390.809717931632,9174136194.56352,879633114.666935,713140933.629707,1035992602.4621,1179562480.20421,34759134.361842,0.676828441330998,0.531862345902592,0.493090226971017,14.7684781280386,5.01431462625432e-07
362.58404274044,7223216237.76237,793684806.727274,863675670.055977,603950585.810159,483682838.623235,37247661.7043952,0.336826909619943,0.373562807698419,0.259161209220769,12.2920949057563,1.30935464210796e-06
446.307064194217,19859621033.745,1058278673.47351,598537810.739554,1044200521.11737,781839559.928403,23470987.6619888,0.504063866906492,0.418066231919341,0.346436990421965,15.2769292285487,1.36260233411147e-06
464.798700711491,9260678455.42829,1434682540.46047,425314176.811404,610139679.481861,711327221.36451,50503187.5156776,0.348474894207193,0.549659392792547,0.299481281420704,28.1071099872332,1.12768595550949e-06
376.085372510011,19786326881.6918,703958192.517513,767927588.540498,1076374712.5951,1006401449.06208,33708855.848095,0.53609487964196,0.234605566054994,0.587991189251403,27.2971159236787,6.03286445507235e-07
445.955164134057,12631199828.0154,1303034326.5535,463708289.027476,856141288.368432,698079132.402937,25312540.2705488,0.391844461564344,0.385741395000674,0.329781769430195,26.728994964377,6.00957419396118e-07
404.059792133974,10293340210.0001,926095688.757159,512052598.008574,1076726371.04348,1089575178.77201,56501655.6976492,0.285722797031732,0.217951359962156,0.281102754617276,10.5209457908827,6.136045214916e-07
453.656105370552,11437674981.3202,1572007202.45043,792251179.925583,719823523.924973,719235032.824484,28245042.253773,0.466121660760169,0.284819966863961,0.503304729434468,18.4991395290041,5.14711615567736e-07
407.957244977077,13730923575.7994,1373950071.98837,891326594.169268,1203135007.94468,1033779948.35202,56689914.0011086,0.480080832937642,0.262633172129147,0.383359852004384,20.62464391943,8.64602013180931e-07
384.187900779129,11591637167.9679,1536828111.78178,892947398.434122,755426907.935992,962119887.143245,53180946.604654,0.66464979853711,0.384366569845601,0.369335559352103,25.6484705224437,6.13085672212786e-07
451.004044391878,7759716099.68436,574352228.027521,596881503.573383,1011313865.20657,1172722313.59377,23834536.2315382,0.503687867625246,0.439304900207714,0.30173539916533,12.6921677961657,7.77309735341241e-07
436.179639510327,11265870347.8017,1168113378.10636,853504291.479995,689209869.469142,662587794.497416,34977986.5891098,0.545590182142695,0.509904572146108,0.257699374810338,26.1756074828559,1.27584472791476e-06
394.13226527364,19272312322.8234,1146024776.86007,537332047.096206,1234702081.98542,566864812.706659,44251177.6026706,0.250649507021716,0.256137333640798,0.243502516300753,13.9800731049532,1.27788400281588e-06
307.794618553475,16727674953.7153,823172463.695523,637951807.949568,842387122.712614,524583576.237978,34975051.4054374,0.538486143553989,0.370781151541225,0.517048923885311,26.7447367707571,1.20773096599357e-06
368.723549524958,14659411653.624,591846117.104835,718133479.955212,912377501.230903,816060864.26851,50540775.664823,0.278315039938665,0.465870290571183,0.265986419672069,16.9285104541257,7.50904741090441e-07
373.498319058756,18358267818.7301,1158704618.70812,907520409.274511,999006712.415436,683183497.38333,29498694.8314606,0.690301134962093,0.260949119933865,0.283426046414562,14.2981446871359,5.79327593990458e-07
447.133599495775,8129578455.24995,861301370.816563,381770087.054582,986493684.231295,475619632.688093,32710141.1036866,0.61513950298548,0.400141974532108,0.453884251147697,18.6608815927643,6.9804899095556e-07
415.897151192139,18264812623.9557,815150373.644804,767259276.399199,836962888.556036,1206444847.47154,38548910.4922404,0.533604608048929,0.547057589478659,0.221564487163639,24.27230507437,9.31747828985449e-07
444.376006738672,12183203822.6064,894381567.756619,765492128.54517,895451885.208354,906893718.717057,35997059.4296523,0.642228441319681,0.331411124281941,0.284391694617867,20.5449004181908,8.87090474749677e-07
391.86550574154,12156771687.4417,1638382588.52043,590008193.540028,570695888.202191,860135783.481948,52945386.9291862,0.582532020570537,0.503318284286686,0.285845857027902,27.7134391468027,9.30196349772367e-07
440.493057048044,19920945954.0843,1402396287.68812,848460589.054793,1277795891.75611,515106284.065194,53506621.820889,0.510314209666138,0.275786533592423,0.38911106563373,16.9732328410156,9.77131723533596e-07
334.918019893832,7943930765.92511,1130244427.19687,621883887.332954,754159823.893391,1204188860.73203,29919691.8206918,0.422054147023658,0.506865919657634,0.388481285917505,23.2204671054014,8.78368066367572e-07
426.600731236202,16668641264.4789,773253832.484616,412763922.71585,734215618.713022,1203854339.76247,41677823.6093843,0.473841155228192,0.217434159482944,0.234989987216701,12.3118665307324,1.29461967501581e-06
364.361240992188,17894087646.3738,1295777330.13078,660183135.31562,687822727.010527,1026457416.005,24756640.7396845,0.396351648461154,0.38639432167876,0.617841530816869,18.8593148147842,5.82249406198269e-07
360.947738051905,16080893762.0324,1241965729.61559,855370221.187022,1132216463.73025,845979938.209802,57603545.4075765,0.388358054758574,0.469453367981473,0.466197390066406,21.4199818516665,5.96019173097071e-07
394.16611697405,19165987330.0814,689962847.90311,629685570.058874,1109068477.15376,566576993.436363,56485865.1682632,0.620335049004935,0.469049106393068,0.391287882834082,23.19835332326,8.96063356137047e-07
401.669423699879,10806824609.213,863168224.299121,889283427.84045,1140650616.48569,1001089265.76456,38776825.8322597,0.660582246610715,0.468383529591154,0.567868788072039,10.5519482495816,1.46485998879008e-06
394.60959310161,9064114510.70114,1206422760.73689,402670958.958286,836838219.625683,592049896.626441,54105054.2274947,0.343729535468075,0.332355361964564,0.326919662018506,20.5287939118755,1.41718090898226e-06
446.160958102364,8835880491.61528,1453611951.35468,309200334.955743,730588145.98706,1008447818.96391,24761564.886738,0.264362831920973,0.308415614985507,0.223093184115373,24.3363430944994,1.15799578469526e-06
360.433429217237,15545393389.2305,970604224.113229,784897892.283411,941420889.922852,958153262.178364,24582859.5488086,0.27142221721466,0.534185173568543,0.609741857411018,20.2632035664709,9.96900747661437e-07
377.759156640542,12924314790.7542,561072955.511773,881634818.6071,1195962922.16683,451681990.038747,39031687.2280372,0.484154982470543,0.214590849628374,0.471423169255184,22.4701509036178,1.10146036760783e-06
295.999429648992,10047538024.9571,987731204.329407,460200047.688559,541016989.170282,775065693.824831,47766657.928064,0.441747850555656,0.385915553120129,0.611819464367612,21.7340523203919,1.03562722485548e-06
406.942967591544,16327106960.3992,1341505908.32419,724279334.755433,499711943.619798,953443332.389543,45682283.5913797,0.31617782537542,0.250560423134795,0.500177807611276,20.3635560567811,1.08420669269342e-06
433.99513360092,13337564433.3942,1351772290.41947,634010303.271102,750015258.587337,581884615.632779,38731845.6822984,0.585585664339129,0.491630159675226,0.501563615218243,24.5402089697526,1.22169403947495e-06
461.09442054476,10984073968.2611,1039525284.79191,557848064.316962,1195191783.43625,1173261368.52964,23053719.7922742,0.41360644560704,0.264394750469455,0.578978563068587,20.2991503929779,1.13477059484183e-06
385.51515622594,17139440467.7453,1303056027.02714,701836781.508222,1217663252.71588,885511787.673091,47977807.8035318,0.262819948638509,0.460860369411392,0.512524828905938,14.424001202616,1.18100643508063e-06
328.780814352058,8182511273.61222,1256329609.63526,583000791.25613,1231471667.43528,1108267171.36795,39780984.454933,0.330163954280424,0.444327227181325,0.566033972362191,17.8217405254146,1.32798886514473e-06
422.773340098646,7920468001.43247,1012893298.44697,377808606.529526,644050607.436297,814519829.745839,32427025.4928092,0.393097430732508,0.50491894108405,0.490304990612281,24.3412610909257,9.39840542090828e-07
471.806822779833,15249427460.7216,921043473.518851,560346525.479058,548455757.37504,965491762.257812,29803779.2955404,0.273181997029754,0.212076357552975,0.619705169447694,22.3773442731726,1.22304994811585e-06
403.266822478458,11192441137.4493,726823337.639738,453138589.348349,1283321975.4667,1158125797.038,62172609.0201077,0.585418326481187,0.50394723279819,0.270836469997534,19.0389395308739,7.86019454650271e-07
377.277927855833,15084591564.5169,1028580010.48114,536244458.481127,1184699126.63401,953548552.977539,27884814.0220637,0.46140334644622,0.359923393306816,0.422289759176789,21.6048177263474,1.49155305239586e-06
442.236151355618,10035676126.8081,1410692621.33253,819536525.192415,461187144.565394,985743703.630196,59805273.8408915,0.648988020554867,0.376950415324435,0.298624942616294,9.95570639861403,1.30659963062326e-06
449.987720336553,10727961728.3588,885321828.538984,593675999.857472,537580032.964519,1100998103.91008,30559670.4094779,0.644674939731866,0.520570363244959,0.548028196512414,16.214033281094,1.31087751569286e-06
376.015814318187,18446785163.2363,1602325613.3034,868775632.735332,700114880.67675,1350484969.95624,56271701.0401578,0.293655844011448,0.345685404802998,0.364275008970896,11.1197338644285,5.85757949528073e-07
441.677706780292,13413631687.6451,1199348826.77343,334957906.452037,883257164.549462,1227326151.17797,52943985.4312994,0.329231831726073,0.315122560776026,0.450457534928044,27.8997020844223,6.85346209598642e-07
395.85603791701,13857148476.84,1076072882.29337,622728057.944609,1234429955.86049,572280098.50368,60626533.9750502,0.409867631427261,0.405053113515317,0.582570468555951,13.4242243218256,7.06804708413453e-07
393.411889204174,11819826129.1353,897253322.23484,591841019.574738,491204496.52658,453449521.278749,36369644.5128385,0.642593827534019,0.40838374460839,0.600170606612676,16.4020802626468,7.6688114222837e-07
336.700551634089,12595310630.5048,1160587965.73823,657591417.883838,813203238.828223,1314956921.47224,56908684.3229555,0.246830443199741,0.433938370365271,0.525233996783864,17.0505497833771,5.86605042160874e-07
504.095215309184,7211812126.80579,702779952.884835,899628058.635749,1061050949.39154,969117309.145119,22876668.9461277,0.236745541412268,0.4127013409429,0.420409842784168,19.1743523200014,5.47958577585868e-07
293.141110344935,10440420526.0399,563039322.918021,594468716.582647,726562248.422995,1119290704.45578,54871475.4114221,0.28108142418411,0.531131796120496,0.370472815436184,14.1076600413476,1.29747377243476e-06
467.410568458221,9740027908.71625,1165148781.59265,634417703.087454,846791112.863567,1130226224.60486,24557084.858365,0.542499859915958,0.273008169480708,0.224475618585224,18.0182424860333,1.36645803196551e-06
327.009078899802,20328683645.905,966016136.091756,588743369.42645,782823293.375908,699306410.098288,38121302.2202461,0.351505654962496,0.294425818212089,0.335747893169417,17.8241238481686,8.40927986071579e-07
418.125374817915,16214805632.4562,842565421.250323,591217106.681705,723166896.568205,1327567740.07077,53502704.724011,0.281530528354877,0.338155077114205,0.28113519980496,9.97960616375352,1.42315487415288e-06
388.310571284741,11874940616.7576,1050829408.06339,799048372.286931,1230371108.99656,1234589273.27659,42236275.7092771,0.647932411626863,0.52905300238632,0.27962956802281,13.2469189848396,1.0859987977718e-06
468.322169495614,12513295944.8402,1496472246.4852,457157117.064097,844010923.361829,858392008.951406,24487912.4672432,0.683057671605043,0.214918146622768,0.360835480644366,14.2458109235165,1.01001810547026e-06
340.566927052856,11194407515.7614,723454234.799865,720691138.279503,627649802.493977,473569201.790103,49953201.6802481,0.243169163515079,0.334928689090228,0.219145465174034,18.2898950150088,1.4917988130375e-06
348.465166583086,16522252528.0868,1392485488.99289,613103706.608467,988231187.870661,757071929.249055,29998982.6816818,0.608487629375487,0.549939141952594,0.228449589758323,16.8889818911673,7.05404010264858e-07
416.793025136785,14325190362.9336,775469649.736428,720105013.667299,992495022.981828,694687671.758157,25062400.1979261,0.307637448032284,0.301935169395861,0.403729626177969,11.978773832561,5.54198423123626e-07
406.903871675214,14582222168.0581,1615649836.3927,542183809.245435,1125455716.10752,1209649461.47576,43056000.7462847,0.575054003877663,0.555226981687142,0.546675965512998,28.2127242504449,1.25652608534167e-06
371.847974120978,9321858871.48094,1608211199.49901,399030673.52004,1054186040.04228,1131983448.60027,25050967.2227086,0.354363526360915,0.22539459258458,0.236363109293231,23.3658597198522,5.1049646146702e-07
330.124355015782,19044694819.7293,875316901.256873,875174244.176206,777319465.113681,861364246.836631,24111064.9972463,0.239227034090888,0.201796734268671,0.381926762708518,13.185668801852,8.74070465318571e-07
436.277816898331,14762266615.1536,1513120902.11438,860488219.328914,435813702.383211,540323329.577213,22337462.9417148,0.446838530917211,0.486373679544833,0.422907480226846,21.7997500328951,1.47616966396057e-06
403.430724496607,9459197979.72206,1319724984.58192,872919030.372602,1109976397.22997,1113957164.30034,57479380.4508813,0.677504092025797,0.192336633568741,0.54997623979707,11.823430834546,9.42538101103981e-07
461.580507951073,10267239216.7318,1382463406.8808,649416207.530715,1043446272.7833,1003739296.83508,46598520.2416998,0.607273360693915,0.265530668614852,0.635598415972769,10.8882204088579,5.49185591006265e-07
367.212943868153,17661029300.639,880855981.943431,886838969.98563,823923500.991759,624095912.770871,36013418.124442,0.449901495960969,0.322432364666694,0.489300539617889,27.5273598294972,1.4831460831401e-06
377.589278619227,16349454577.3087,1258852080.8351,684836681.864287,935906438.676471,1017258460.45639,24630655.6568273,0.473804079701554,0.215432767139301,0.329606212645616,10.8145238250453,6.23873187219747e-07
435.728910585014,9970014517.96053,1051144773.36593,303862152.627287,639885335.578758,1150585635.11917,38455946.3051337,0.695231496212376,0.204407171726996,0.268608652624103,21.8512895388854,1.04722241912974e-06
470.377153382171,14832322101.3059,1500888144.51558,679852078.79672,988401858.426213,1074250747.09352,22807807.7564652,0.552712769537707,0.393833968785519,0.503223006695513,19.80018507594,1.05377660183368e-06
338.270750807627,20628341342.4701,1172574021.77479,454789256.210541,623878355.64682,1311387861.64786,55247361.6049459,0.647243178712419,0.318450801500729,0.231030705259787,22.2245565276682,9.56116957663471e-07
322.436241542951,20132799271.0703,1328687101.94001,479247989.684448,781925251.864797,966428180.749214,39907684.2293251,0.49375884982294,0.281826564983162,0.499646604200333,16.2220977368349,7.64093010650842e-07
354.983568762717,19272624137.6467,831079127.030249,762735975.943701,1224491565.95085,960664510.31629,23204227.5183826,0.241098381476412,0.542457087075075,0.29730775994895,10.2791323033064,9.92834116175927e-07
354.669671311734,8212982710.15402,566629891.702536,780201629.439578,1159091688.86198,491437918.651925,21989732.9644299,0.492956316591566,0.442568819676818,0.366706176320341,15.3321888996093,1.38373946973031e-06
449.380777044662,7914123831.50656,679190338.899831,442060861.474991,1272752599.63549,632687880.629905,50547888.9361853,0.559806069894503,0.284081955299158,0.620658409025287,14.706926323561,9.19394645227862e-07
416.08257665891,8713469342.74933,1005711451.14013,610185525.193491,625430275.789005,546580996.320493,45585393.8127422,0.309394027601439,0.386625129023757,0.526257825910732,25.372003929806,1.33722501180059e-06
375.362067927588,9061599419.98716,1571028911.79471,612994331.803621,504372440.752404,1042196905.19469,50569560.7402368,0.500240131853966,0.496626653328555,0.46155484555976,24.3475959081673,1.47644927046817e-06
386.321779683062,9694806883.04314,1357871159.53933,821520740.903991,1138484720.42541,1271791123.46863,25982732.7836049,0.554240498186144,0.453077614477039,0.361780152936911,14.5493535605527,7.7532225002067e-07
350.512158607948,11044254888.9405,847181168.792405,415070332.44258,1080914071.92416,826762530.732492,35540968.9458756,0.520426122091869,0.36527455486845,0.48788907191737,14.0497999151994,5.09544123934791e-07
387.436835003852,7698668571.50659,1024207883.66394,647376609.306627,1106755248.26685,1152691820.53959,39698562.07627,0.607672582661344,0.27135046046686,0.239325328722273,13.9107161212208,1.22228442987232e-06
351.379680727142,21001922143.2646,840552609.395294,890081872.626823,767617413.633004,579060382.118676,34851015.5156978,0.514343510377087,0.543318400581922,0.473955396115557,20.3338800810015,1.31135208555659e-06
392.333366464642,18760730443.4945,1040176503.71804,479140600.071493,705302665.151646,603518666.807591,29840164.6434529,0.41954519541403,0.410419929634295,0.566613449467158,20.1601141253785,1.45173077906947e-06
387.655818819897,7747050521.1637,1189593400.99289,351128449.540679,970454399.813996,521336587.123066,42912285.0658554,0.304307933397554,0.272824359574799,0.644734568719145,25.4253936195327,5.72151774864442e-07
465.214597102473,11487880353.1163,875699507.725609,688619807.134676,451539143.826535,1176253030.7857,25827608.486835,0.640626347834546,0.462189049946302,0.40224008512204,14.5579253144845,6.78691077462924e-07
452.477729768172,20843807285.6231,1096580449.51274,770231017.798847,617911847.529836,1293226084.48511,57466629.838388,0.676905219910686,0.313181638364055,0.446660625632948,16.6157836981621,1.22811117114364e-06
383.130700082152,19549747990.5751,1438657838.98808,414216955.587605,928079520.649176,761075995.885269,47311372.8054497,0.283938827940075,0.482781174919146,0.55170940975192,15.4468570179569,1.31712458191167e-06
385.183499491446,19540810009.1369,709249970.218378,328975858.03844,881623492.884305,988532365.216233,42600822.2188627,0.530063448015231,0.267812007577629,0.242543872373045,14.562815211095,1.29133808406098e-06
435.22800029911,11917359101.6246,910084371.779645,772697782.005918,1146152745.1255,1227338948.99177,28786038.6968118,0.604788585609821,0.318333635286858,0.397380865028926,15.5741415493677,8.92231074473468e-07
457.930092491161,20172691454.4556,893314718.292179,887206656.755578,896618384.765155,451699134.023805,62517711.3335014,0.586869526982206,0.330574976208912,0.532953498231343,16.0150742873297,1.42918835378689e-06
367.053718744277,8101490101.7869,1041405131.1342,832014331.610417,1219348639.31326,1249791914.76652,53894750.1389174,0.426092396693205,0.547333609935657,0.464014216403522,21.5972295253915,8.79938147141975e-07
418.915439717903,20007311770.8594,1181387116.39127,768027433.431824,944815239.477343,1229184181.54633,35349221.0630886,0.276764975661807,0.492784546924896,0.405152408985887,16.1246554634527,1.41864107057644e-06
386.495429083262,17567366449.3765,1544998618.54853,667877580.467391,734709466.34576,1020416813.57139,31368003.1525718,0.672131615403851,0.502123197548134,0.481844210404714,20.421168384368,9.63782497094497e-07
399.411474768248,14057495123.3354,864729816.325333,310511989.994019,1009747509.48806,864457097.766953,42874632.3459769,0.258305036225977,0.445028862192025,0.509376007523566,22.9926234704953,7.44284386744486e-07
445.220195566604,12476386696.7764,1104977716.34625,600187700.683031,485272544.287525,736936373.494825,44981640.2235767,0.505375807023791,0.541311246956025,0.255399736321864,27.1544902195072,6.6370891683886e-07
444.216470381303,14560717049.3939,1491753827.67258,876372531.710648,743180415.739037,975253312.325574,42642756.3313124,0.639798371219751,0.270095588188476,0.563214840772143,22.550366657899,7.40963698632113e-07
428.808133824474,17476416373.6268,1294423240.25,762597793.323991,574824708.595483,657493259.660655,45212459.3502704,0.301012446995783,0.45188038150692,0.227658956284795,10.6161043212896,7.67793285983669e-07
424.921168473431,20391791795.6969,975433131.703107,813163015.097354,588659366.042322,1068429621.64844,33955113.5367414,0.3175199479143,0.335116294818519,0.315680139826961,25.8173573249238,5.78672997276512e-07
361.31321726209,16402931302.2098,1440144363.0297,590392579.141525,891068491.660508,1303244715.18017,25104965.0951713,0.326558178983936,0.190504711116895,0.228877612480924,15.7073578317829,9.86419900522449e-07
370.814547696553,14483649754.8884,1525790550.72023,753063508.985002,500394760.932907,1249492592.77525,33880779.2465812,0.397877275185397,0.247107591158402,0.392579706728392,17.781865160147,1.25671500042666e-06
357.628828386122,10046533381.9782,1422735437.14163,463085575.317931,543935237.529101,1041641650.50532,55132093.4573357,0.479801289164612,0.546281207862682,0.304818347678953,22.9324275538947,9.58798121613404e-07
409.08342148927,9696664958.4455,1098042727.6486,742175395.871111,1067466357.75421,880056173.685162,47752236.0762111,0.666211103609952,0.469218788534722,0.486701582232404,15.8806984493309,5.97287790126198e-07
415.617980218428,20303963896.1421,1263337757.97896,885017052.41686,927336782.237415,1253737692.63541,34193823.3157465,0.300715450038574,0.409282579429415,0.524064858583353,27.4502257225107,6.68388469313718e-07
408.71355093031,10231877024.7879,946300259.723367,481378688.266661,565264858.903961,1303485509.37603,60492856.1235757,0.611194703316662,0.188754423833516,0.56655839462036,28.3409422417362,1.4397633560598e-06
449.038124305765,9429228679.30121,1402508334.95963,502022727.278621,982829451.223451,583876585.539932,56335046.6995699,0.317147689627174,0.389791302506155,0.626651266729943,11.0106286006169,1.17083020566887e-06
441.251071398973,14026882481.467,699390229.419907,434167623.888277,860312420.692493,861197582.740855,54242281.437178,0.46614390245741,0.504463233824268,0.602494531751526,21.177027238925,1.22227725851058e-06
400.874375074021,17966216595.2255,778060700.534519,477157414.103531,1282122969.0442,955361134.311691,50884176.1913686,0.430291358182329,0.242381234954856,0.388606325437969,22.7515204314296,5.69828412196017e-07
361.648379745852,8428899163.34277,660870412.362051,395829017.547332,440106059.151395,463169718.568263,29740464.7464815,0.636643201367441,0.539591662460145,0.651950345889601,11.576520173243,1.15457470129701e-06
384.760025515451,7146614528.92502,1142525571.67684,677251109.879921,902930217.512174,546206067.17158,61314478.0599598,0.259765156531311,0.388368863772965,0.256173750397675,28.0736050779778,1.46056284352828e-06
399.080567859111,17374809560.4451,692013965.986507,721917375.339004,636575463.272177,816024919.803857,55896689.373733,0.581208442271091,0.213700246202712,0.426003418815644,18.3334638394628,1.2847473919671e-06
372.45005403414,12439876771.0482,671714195.03157,431654643.3512,1118717439.97771,1151605759.60815,47636697.8894278,0.546621304298821,0.41551546275174,0.525111358564863,20.387517290009,5.69677504017538e-07
398.166001488347,19297557494.5624,1521522063.33239,502413047.730574,981715474.155967,1105567855.488,47024517.8630262,0.698161372930116,0.519500739567359,0.478438475410701,20.356229367007,9.54934281586271e-07
395.786934570881,19794510212.4105,987032593.471876,653814961.348871,616879158.525435,500923319.105399,30951624.487893,0.552939766159882,0.443258423930777,0.57002001423754,22.1037325803048,9.06465181354301e-07
423.625200119804,8411439578.27063,1555065301.58689,759202058.584738,542805271.635853,510538907.453267,61347400.2789573,0.262794469573954,0.449503543448752,0.483539140149195,13.2951185938502,5.95566010949525e-07
424.509074586445,17041963932.831,1128778826.78639,364150288.942735,475745573.036183,1115363245.23641,56614483.9675702,0.296017401233262,0.202395426919864,0.343624692506764,27.2376669172134,5.23544276129275e-07
415.537357596052,12320174410.3863,632658428.568505,661565228.022341,738457774.25723,1344828091.11262,52233523.6948749,0.643595745410978,0.502842109427402,0.638498891646702,24.8580461179597,1.40957883323063e-06
409.398333588207,12114154815.4587,1247847567.06293,368207747.243446,961255876.216889,1324092259.66117,53997100.7117705,0.514128030046648,0.209422941538738,0.241195961153032,13.6918812925829,5.73584383213327e-07
367.163424369236,8575188834.51563,1363019570.4078,842413451.658226,735946475.163443,826382686.384979,35342710.4661508,0.584747601109231,0.291692216897888,0.327158313871598,26.5977328222857,9.62989285929629e-07
346.306579176294,18870563002.5885,1472939896.17323,770261344.806328,1008711044.3883,1256207583.10695,26105914.84899,0.589992215962215,0.512588034899572,0.542888172261911,18.5810107825512,8.14442639610686e-07
346.301339048099,16531540314.1348,699619856.630188,845351592.95462,762004372.278799,608202549.347367,48429529.31822,0.560710052552634,0.3952786163028,0.593375145474976,28.0750480603639,1.01878264107905e-06
421.709875260806,14313076986.9147,1243749255.83397,836538581.219052,1098772421.5347,820283906.988733,52820166.6282206,0.344840704727597,0.408268350529677,0.613501713840357,17.050121677725,1.1520974773713e-06
410.237811418739,17091140136.4448,620379515.356222,892080552.743225,752090539.952727,1301272137.18831,49498717.5662295,0.485965593095697,0.379626036972342,0.218910821291578,12.8841639408034,7.83120503626582e-07
461.974822431176,15993494264.3977,1453841469.28274,364373635.98988,831587853.378226,1326492069.06079,49624862.7656004,0.641868972464298,0.533694536897918,0.469007017383215,21.0365647217429,7.77487035288652e-07
428.672357358039,19131220118.4933,1464713614.83216,590796442.829152,637188132.585968,1177252128.70011,36516706.3278193,0.640928675051269,0.319115370776119,0.338684628263325,13.6755051860602,5.69020654848901e-07
424.951053840717,14036138058.1228,1249337264.64173,405822516.547009,1285428044.28525,1169500358.38663,21498174.5311008,0.614787754782676,0.494278865808007,0.345734829152148,13.4989128094258,7.78635695790269e-07
360.332759873336,11191626845.6849,1029906872.91641,810733739.651165,556060260.851855,1276967234.10671,23359310.8808939,0.424527262586282,0.285467471413405,0.611174356136775,19.6320511497194,8.58576276179777e-07
476.040625159789,16336509612.6912,1069886000.00645,736640162.07059,1164477941.50033,1020148051.70617,38581324.0195448,0.345608374764532,0.340814509510034,0.287601214995098,19.8191544143401,7.64916915621561e-07
417.317156884214,19659567901.8776,799368482.680657,405060770.607778,1191504332.62172,993587801.782385,39951015.0903263,0.44591151523776,0.500196732633714,0.340811357659181,22.0424042086064,9.1186075872447e-07
362.554430146633,12827656030.0177,1103048473.48514,354819467.422474,1122040879.71881,634063443.460288,48701978.6620192,0.641494123946342,0.259784409987128,0.512687155002045,17.1660119227412,7.78949837054692e-07
