f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
4.48215076285634e-06-1.0457446269706e-06i,-1.7816527905958e-05-5.553706279115e-07i,-3.14961204913762e-06+3.95468887733356e-07i,-9.80729895504136e-06+1.58131000765482e-06i,2.40535514090478e-05+6.88387749107573e-07i,1.75064401799135e-07-8.80499542659008e-07i,-1.2804056292816e-05+3.97673880458483e-07i,-3.3275204253458e-06+6.10995176545143e-06i,3.70061734097687e-06-7.11063940367093e-08i,-1.24060655442776e-05+5.90660313762045e-07i,-1.24234284673776e-05+1.10859864574898e-06i,2.0211969659676e-05+5.27664215372843e-07i,2.02822064876376e-07-3.00068205025112e-06i,-1.16242446987109e-05-2.04655120752855e-07i,-2.52416009396175e-08+3.92780811888067e-07i
3.50409033187615e-06-7.10155870383477e-07i,-1.38960218355175e-05-3.73060576611769e-07i,-2.41719498780877e-06+4.57517599938745e-07i,-7.63954352790195e-06+1.44125655291606e-06i,1.82922843878859e-05+6.450078661632e-07i,-1.0751507964911e-05+9.32304994743074e-09i,9.47194782535224e-07+1.18673674472194e-06i,9.18576055332422e-07+3.02063930065063e-07i,2.90229555985933e-06-6.98875313191557e-08i,-1.03115342627526e-05+1.21877162774999e-06i,1.70014644718503e-05+6.47758178287987e-07i,-3.49539106312228e-07-1.74353567436666e-06i,-5.64033410331145e-06-5.85154259494969e-07i,-4.25814486938227e-06+2.95604109358881e-07i,6.53970605189951e-09+3.95400180119299e-07i
4.7167684253933e-06-9.34198567939086e-07i,-1.89038298109098e-05-4.84576915303787e-07i,-3.30686930549898e-06+3.05028117375572e-07i,-1.03244137390943e-05+1.36725074945103e-06i,2.51403314154332e-05+6.01597447164139e-07i,9.28844227000812e-08-7.38872592476546e-07i,1.19394697983107e-06-1.45579946232953e-06i,-1.34890308938733e-05-2.79584408030883e-07i,3.92495749339267e-06-7.8813714040638e-08i,-2.60661511623573e-07-7.67802741967198e-07i,-4.94294417009635e-06+1.17569816264856e-07i,-7.19305259804191e-06+2.36679803837765e-06i,1.95636343968636e-05+8.48149269184083e-07i,-1.1050572989328e-05-1.41299227636314e-07i,-7.87918626028974e-08+5.69790140210044e-07i
2.3253113166846e-06-7.04626299956475e-07i,-9.20455785615073e-06-6.41506351720695e-07i,-4.82312214808819e-06+1.5255385812492e-06i,-1.30525455346044e-06+2.95966278651053e-06i,1.12744659415529e-05+8.57261890612412e-07i,-7.18911532041529e-06+5.17168884872088e-08i,1.16641804302721e-06+7.4672979215069e-07i,6.80088620785477e-07+6.47982173146309e-08i,-6.59223123253267e-06+1.05963550400485e-06i,1.14805291642314e-05+6.44991698388165e-07i,2.19805879274749e-06-9.09947688875072e-07i,-7.42052263972357e-06-2.8955327735158e-07i,-3.41940815635705e-08+3.79787770076e-07i,-3.79880475331734e-08+2.93846677380574e-07i,2.60600117771376e-06+7.43976662351345e-08i
3.0766248922095e-06-7.60324104753732e-07i,-1.24069141937233e-05-3.77936136294476e-07i,-2.11473500945945e-06+5.69220005138959e-07i,-6.00782117753739e-06+1.71110998341928e-06i,1.53776564802157e-05+7.30389743691278e-07i,-8.6827728088767e-06-5.75791139321307e-08i,8.2270691177847e-07+6.52714403883107e-07i,8.28100076132035e-07+2.32364286069806e-07i,1.95074896685828e-06-4.24855601417136e-07i,-7.58550356144168e-06+1.17258524621218e-06i,1.2323079731913e-05+6.85067983222908e-07i,-5.81462008589633e-06-3.42907273295381e-07i,-2.02893850857496e-07+5.89061958699931e-07i,-9.50690981375647e-07+2.93126841465314e-07i,1.24600584522777e-06+8.74589043412421e-07i
4.30599933595497e-06-1.01179304055085e-06i,-1.79973636583816e-05-6.11161199980292e-07i,-7.26423728405464e-06+1.14909868450156e-06i,-3.05356107810519e-06+2.51354097876592e-06i,2.07319545366621e-05+7.27495938628978e-07i,1.31651209672525e-06-1.61762781932551e-06i,-1.22316952130844e-05-2.78390843445147e-07i,1.70072369028392e-06+3.04822647163259e-07i,-1.10786727971517e-05+9.55945100258056e-07i,1.80560583412033e-05+5.89976062680517e-07i,3.40572211589014e-06-8.48798659194916e-07i,-1.06729133025073e-05-3.28377574579029e-07i,-4.18740264148334e-07+1.54565840906772e-06i,-4.53477857881908e-07+3.70019478108214e-07i,3.36940411251688e-06-7.45714440313784e-10i
8.2202227177407e-06-9.24802292430056e-07i,-3.62265628504941e-05-5.22281295889707e-07i,-1.12313762143666e-05+1.25499320567909e-06i,-5.74088500474637e-06+2.65487954471027e-06i,3.76360200694652e-05+7.34108448833232e-07i,2.3794581190673e-06-1.56100142981109e-06i,-2.03157237391606e-05-2.60182785113872e-07i,3.25555747161374e-06+2.05976784554013e-07i,-1.75474188094338e-05+8.53067519489106e-07i,2.70895781292785e-05+5.43817275967932e-07i,5.19881507458304e-06-7.96994747943774e-07i,-1.47465940298098e-05-3.32452137776779e-07i,-7.14826555610861e-07+2.66380834740031e-06i,-7.52676985850943e-07+3.69703526225737e-07i,4.43318611729907e-06-4.72003371628971e-08i
6.15378348059631e-06-1.1984304754043e-06i,-2.39010075769229e-05-7.1478977924215e-07i,-1.15911876300861e-05+8.45765682450383e-07i,-4.34696893059679e-06+2.19517364994401e-06i,2.80651925463312e-05+6.2014634224813e-07i,2.04564542381909e-06-6.00750875307422e-07i,-1.55980881318319e-05-1.59271456792732e-07i,1.75958164671475e-06+9.62016828829341e-07i,-1.38607865885602e-05+9.41223656890497e-07i,2.21484355617327e-05+5.08503223984582e-07i,4.26363560977371e-06-7.7323921065218e-07i,1.52055522838054e-07-1.93733715647977e-06i,-1.15010274251235e-05-3.57010341599496e-07i,-1.22467816329733e-06+7.76202420840028e-07i,-7.92032714851238e-07+5.82999965646811e-07i
3.07123770559121e-06-7.27513329739818e-07i,-1.17791181730005e-05-4.05709938244391e-07i,-2.13936641624213e-06+1.23891690880859e-07i,-6.66211041047581e-06+1.26896701729963e-06i,1.51074119261147e-05+5.59641722715433e-07i,3.47010717929846e-07-2.37421271508687e-06i,-8.59643292973183e-06-3.39676683271139e-07i,6.79456803540052e-07+5.0079227690872e-07i,2.05817648050357e-06-7.05361712124884e-07i,-6.97514838160782e-06+6.87734187588292e-07i,1.1827347370608e-05+4.34806872149371e-07i,-1.76151102732504e-08-1.12521562788965e-06i,-1.39198975932983e-06-1.05070991510073e-06i,-5.58841184734044e-06-8.64644651595672e-09i,-1.92420606545822e-08+3.659625331729e-07i
6.45264750913115e-06-7.57063995837806e-07i,-2.34332533824625e-05-4.184837162133e-07i,-4.04722233913461e-06+2.94755376109087e-07i,-1.37026599953201e-05+1.82528834039151e-06i,2.91246923246344e-05+8.36385243253321e-07i,-1.57240242383535e-05-4.52516184646465e-08i,2.3068008906304e-06+5.01297479126606e-07i,1.02158284117914e-06+1.59884348878857e-07i,3.0551523013026e-06-5.53206476013035e-07i,-1.06190898898229e-05+1.25617714933692e-06i,1.81847707895961e-05+6.61769898704465e-07i,-9.96904816840633e-06-3.15636544092693e-07i,-6.76653895839958e-08+5.05944945995999e-07i,-2.30727534973291e-07+3.54451366264603e-07i,2.60408449715938e-06+9.61050926690051e-08i
5.31721727054685e-06-1.73242607068984e-06i,-2.17307258531102e-05-7.59380483617358e-07i,-1.08763455615961e-05+2.31636111129836e-07i,-4.2789114443766e-06+2.49438575552716e-06i,2.84482833105685e-05+4.59363931189325e-07i,8.24782119394957e-08-8.59057779259413e-07i,1.80502087170555e-06-1.60945840963881e-06i,-1.60965958272576e-05-3.34215283814207e-07i,-1.48544460490923e-05+9.27410360687751e-07i,-3.73049534833695e-07+2.80358775632782e-06i,2.43076589982529e-05+8.79973583552937e-07i,5.60261927705822e-06-1.56261231416037e-06i,-1.08102578796752e-09-1.152560184848e-06i,-1.49364523488899e-05-1.45989307812622e-07i,2.67160217022917e-08+1.30996341239404e-06i
6.8419549447231e-06-1.43715655955034e-06i,-2.54701004064756e-05-7.62169895379976e-07i,-4.79731790393274e-06-3.52694585983301e-07i,-1.55718400338416e-05+1.44613392312424e-06i,3.3508141430157e-05+6.22171935612551e-07i,1.0097317038422e-06-1.07752725457746e-06i,1.00825276939437e-06-3.22411254561936e-06i,-1.80254395010922e-05-4.57917339731809e-07i,-1.17089809539386e-05-2.34487006647717e-06i,-1.36005884455703e-05+2.84101280699299e-06i,3.70588237673822e-06+5.78778073651375e-06i,2.30823327904349e-05+3.06517993365721e-07i,1.96595875752722e-07-2.17897616186084e-06i,-1.32838668877444e-05-2.19302394836393e-07i,-1.22146350970974e-07+5.22229531184364e-07i
4.54849165540238e-06-7.11698377569083e-07i,-1.82487095475655e-05-4.23103915908849e-07i,-8.50688121723751e-06+7.11403818404717e-07i,-3.13894328085575e-06+1.9449477925155e-06i,2.11635160385903e-05+5.35816925457949e-07i,1.45433183723166e-06-1.39378628259518e-06i,-1.17553261748738e-05-2.27474642483133e-07i,1.19854774867063e-06+4.58764833649606e-07i,-9.5105476547008e-06+9.62753622902429e-07i,1.54684669586354e-05+7.43942981855794e-07i,3.34852546937766e-06-1.292735458715e-06i,-8.52975804578535e-08-1.13578935680261e-06i,-6.8017074926635e-06-4.71871776977443e-07i,-2.18643336088386e-06+6.73270419762684e-07i,-6.85938893267457e-08+5.75908108578572e-07i
2.31753445570538e-06-9.91515018768187e-07i,-8.68110133483419e-06-5.39910907409567e-07i,-1.59642005814412e-06+2.62769907509315e-07i,-5.53862657164971e-06+1.33503601950141e-06i,1.2411925117266e-05+6.21616809425661e-07i,2.48850762004573e-07-1.3118341365834e-06i,4.11801241602819e-07-1.17259657029884e-06i,-6.96261143122228e-06-2.50059589066088e-07i,2.05939247525435e-06+5.14998396608465e-09i,3.65490110153532e-07-8.40392936495975e-07i,-4.0113980516748e-07-9.07045330544718e-08i,-5.35203293221572e-06+1.44667797597887e-06i,9.95192033419993e-06+6.77989532602427e-07i,-6.13277781164608e-06-1.7713032592858e-07i,-3.15095998494132e-07+1.24699989999937e-06i
3.17785216179699e-06-8.3255981573337e-07i,-1.60190435500568e-05-4.91801243598068e-07i,-2.96671130428261e-06+2.58779697784694e-06i,-3.4073700264563e-07+5.73982157457184e-06i,1.5071116155205e-05+1.24284507959336e-06i,-8.2775261774282e-06-8.98280562122142e-07i,-8.33932600393698e-06-2.8301316290191e-07i,-8.90938007616789e-06+1.68298488117869e-06i,1.13829210459371e-06+3.99801470568831e-06i,1.45540724574242e-05+4.16404799496871e-07i,3.07975402460022e-06-1.1120377906862e-06i,-1.00286285813183e-05-4.05487449283554e-07i,-7.63533394664439e-08+4.61508142291006e-07i,-1.21881213980901e-07+2.69684855791364e-07i,-6.31401380126365e-07+7.92293220476195e-07i
2.56821531921369e-06-8.94675713314602e-07i,-9.80423591087205e-06-4.87557454910656e-07i,-1.86129414351183e-06+7.23023074267311e-08i,-6.08277888462123e-06+1.07371583097793e-06i,1.37519362901295e-05+4.89684421317966e-07i,4.93279692371733e-07-7.26704985676942e-07i,-2.89427413809617e-06-4.249350150104e-06i,-7.92946655883706e-06-4.95668386043964e-07i,2.71126227754053e-06-2.2759079188695e-07i,3.59878546144226e-10-1.25314873745699e-06i,-7.33966755983448e-06+7.44753826202696e-07i,1.27311993763176e-05+3.4754946698445e-07i,1.08387937836341e-05-4.19111636196549e-06i,-8.16031596831165e-06-1.79650231043225e-07i,-1.22326359914697e-07+4.30977803703852e-07i
7.34783378213425e-06-1.39044528961622e-06i,-2.69094211144058e-05-7.10717693472877e-07i,-1.70584721650777e-05+3.11463548836091e-07i,-5.38368731061271e-06+2.13224470960437e-06i,3.5939895130926e-05+4.80857493078114e-07i,2.01354568155163e-06-7.48239249080916e-07i,1.4926952640819e-06-2.86052853038492e-06i,-2.06975487111031e-05-4.03904808648176e-07i,-1.7719540978057e-05+9.36402374265957e-07i,2.9412646739965e-05+6.4372472727227e-07i,2.58215283740917e-05-8.92731896489824e-06i,6.48475614259487e-06-1.15264089966389e-06i,-1.26898169007622e-07-9.61448137414466e-07i,-1.75260732359198e-05-1.70463589163564e-07i,-2.55106508252929e-07+5.22671739802321e-07i
3.59366262146806e-06-9.07455202889654e-07i,-1.38979729449212e-05-4.88061213098512e-07i,-2.49177926946419e-06+2.78756060544664e-07i,-8.51711909479166e-06+1.30628105522456e-06i,1.9739950988288e-05+5.86143127820136e-07i,6.34636525528223e-08-9.65713838887073e-07i,7.88391017065785e-07-1.3132083236949e-06i,-1.10362443140448e-05-2.56593771399288e-07i,3.45838430263514e-06-9.14936302396739e-09i,1.01389560654239e-07-9.52806793788613e-07i,-1.03939368241185e-06-8.19862481592229e-08i,-8.90326189955711e-06+1.52339173728347e-06i,1.65947784081884e-05+7.18426731443406e-07i,-1.00568738717686e-05-1.63106501197056e-07i,-3.53531864499466e-07+1.59579653231619e-06i
3.64360863426066e-06-1.03367750533144e-06i,-1.41099235852827e-05-5.27893884732478e-07i,-3.02106041720476e-06-1.1238918997417e-06i,-8.11945711418964e-06+1.31713690410821e-06i,1.86793173027041e-05+4.12451746930641e-07i,4.05630344631187e-07-6.64707379043304e-07i,4.02613652795083e-07-2.58335761416171e-06i,-1.03374046002292e-05-3.73084522130849e-07i,-8.8308823391833e-06+1.01989441397339e-06i,-7.1266781544762e-08+3.13995520697716e-06i,3.77336805995734e-06+3.82909882305668e-06i,1.47681581207465e-05-2.38885270966338e-07i,2.84834096776742e-08-9.88018420347635e-07i,-8.6078800674149e-06-1.42547741408543e-07i,-9.60816037723713e-08+3.68538627945217e-07i
3.07068857961876e-06-9.98003956115152e-07i,-1.22567591812064e-05-5.18378660996534e-07i,-2.17265055370369e-06+3.20970609886914e-07i,-6.747058429327e-06+1.45026177769175e-06i,1.65047215348015e-05+6.41547534961143e-07i,1.00291396745988e-07-7.77392225380698e-07i,6.92389518976515e-07-1.48991016972167e-06i,-8.99741488571184e-06-2.90188941678944e-07i,2.64282949246856e-06-7.51031678233654e-08i,-1.79649014906783e-07-6.50441410002956e-07i,-3.92466671700549e-06+1.91297704890578e-07i,-4.25509440259121e-06+2.67647096540332e-06i,1.36915732125155e-05+8.85907758764087e-07i,-7.94407343060822e-06-1.48406645818355e-07i,-5.47834293036322e-08+5.28469181276952e-07i
5.43179134999392e-06-2.23954659208763e-06i,-2.15730566902579e-05-9.65728442940317e-07i,-1.13273372412374e-05+6.00594304154498e-07i,-4.18710672967896e-06+1.86325613630291e-06i,2.78189364871615e-05+5.33820595131425e-07i,1.0452432455967e-06-8.07126595318879e-07i,1.64931075899358e-06-2.40094939770476e-06i,-1.62594412178467e-05-5.44831605564569e-07i,-1.48020602535742e-05+9.92478680933924e-07i,2.4460728475185e-05+5.40503445402854e-07i,1.353767788515e-07-2.44955445389419e-06i,5.6744391199928e-06-6.74988586359609e-07i,-2.55845098308485e-07-1.25616882373433e-06i,-1.49044387255783e-05-1.93783074137982e-07i,3.0026163291818e-06+2.26403762565556e-07i
2.67934171387038e-06-9.34899692059953e-07i,-1.04594648357563e-05-5.00213725817979e-07i,-1.90248623584796e-06+2.1700141673093e-07i,-5.83214444530201e-06+1.22715045113385e-06i,1.39475086809267e-05+5.3826671224216e-07i,2.70298756171244e-07-7.44089504133228e-07i,-7.26770131988513e-06+1.39359913654405e-07i,-5.11437221085648e-06+3.22403836293611e-06i,2.20320003963472e-06-2.50718408971359e-07i,-6.76131132318139e-06+8.03015009002037e-07i,-6.72279434393007e-06+1.32471493202804e-06i,1.11074467792427e-05+4.47624559306717e-07i,4.46368430194266e-07-2.17689653282896e-06i,-6.53456025500269e-06-1.82069864666738e-07i,-4.78963073779555e-08+3.76743234330108e-07i
5.65532594163748e-06-7.74679253307085e-07i,-2.04013342273665e-05-5.04941735148883e-07i,-1.23115301382502e-05+5.93006492018591e-07i,-3.77530996039844e-06+1.8310499704262e-06i,2.49644085054306e-05+5.17494343374653e-07i,2.12525358904683e-06-7.6385549843894e-07i,-1.34726138298067e-05-1.51102238753471e-07i,1.0981134202916e-06+5.90398455692703e-07i,-1.06779806805749e-05+9.0012277902455e-07i,1.74596353923504e-05+5.91638443774002e-07i,3.43369986409435e-06-8.50377945627339e-07i,-9.00327062157837e-08-1.12176077983199e-06i,-8.88268266986368e-06-2.9707440202581e-07i,-9.26056167807518e-07+8.64106520187146e-07i,1.2913307188194e-07+9.01846495091973e-07i
3.84421217277142e-06-9.27948443613296e-07i,-1.60064132913628e-05-5.61460689603103e-07i,-6.66689239738076e-06+1.17808192771571e-06i,-2.66617150037674e-06+2.58197048293474e-06i,1.84218098049049e-05+7.53070556682575e-07i,-2.67008886972724e-06-5.31160907184661e-06i,-1.02216957782276e-05-7.63961104736516e-07i,1.3278188650833e-06+3.46920021870287e-07i,-9.44768505466413e-06+1.10316342654888e-06i,1.54469591736656e-05+7.04985812259768e-07i,2.98107149043696e-06-9.52219436393888e-07i,-8.89909704957067e-06-3.21704412169017e-07i,-4.04004024699194e-07+1.49934180873127e-06i,-3.91175183125305e-07+4.07230106971345e-07i,2.82885759150383e-06+7.48465555486544e-08i
5.23605376166178e-06-9.66248642352494e-07i,-2.08634108072528e-05-9.28023220978157e-07i,-9.60244441658801e-06+1.79673259075458e-06i,-3.27846571453544e-06+4.15371926546601e-06i,2.45184423959188e-05+1.01036253481009e-06i,2.1937547304526e-06-1.99924334667366e-06i,-1.50654489783158e-05-5.31802926648239e-07i,-1.33213623034057e-05+2.08453927739027e-06i,-2.46942969577738e-06+7.68344020295213e-06i,2.3072408379099e-05+5.19490590254696e-07i,4.36139899046585e-06-1.15321782997714e-06i,-1.4466547010414e-05-4.07761456685157e-07i,-1.23061864506206e-07+6.75061506193027e-07i,-9.23357488335287e-08+3.10325564621015e-07i,-9.21014539714206e-07+5.63597775814781e-07i
5.79787070436618e-06-8.09237191873228e-07i,-2.42366607259049e-05-4.2964352762137e-07i,-1.08562866212144e-05+6.86072572152572e-08i,-4.72794800506905e-06+3.50439601151008e-06i,2.89871042711168e-05+5.29816682435225e-07i,1.49605691528355e-06-1.05932487472533e-06i,-1.66635604679798e-05-1.28748321854303e-07i,1.91137113572383e-06+6.61697173326794e-07i,-1.47178013493592e-05+1.10024765875949e-06i,2.3853398415768e-05+1.45541153247809e-06i,5.84099538889927e-06-4.20990484094422e-06i,-1.29468014338193e-07-1.0122181722052e-06i,-5.24510778413041e-06-8.31645822194322e-07i,-8.72321476172459e-06+1.90759791732112e-07i,-1.60365257532768e-07+4.56012899292109e-07i
3.58444937142344e-06-1.88934543343055e-06i,-1.47197559444424e-05-8.00146855471404e-07i,-8.06674835390782e-06-1.03723424171237e-07i,-3.63307667892017e-06+3.25990870450584e-06i,1.97791677562925e-05+4.39568072071577e-07i,6.91807390647979e-08-1.03158446582265e-06i,1.19560616130222e-06-1.17940727286932e-06i,-1.12455243950974e-05-2.6705815685589e-07i,-1.05379645242514e-05+7.98673583601901e-07i,-4.94394076820841e-06+6.1882036130085e-06i,1.72626633147011e-05+1.04798653987161e-06i,4.30405575180406e-06-2.3454920999535e-06i,1.37106035875599e-07-1.56089990414362e-06i,-1.07080275984979e-05-1.30896142552453e-07i,2.48910116581229e-06+2.00661736332879e-07i
3.15763051990913e-06-7.61348504699945e-07i,-1.36527105960931e-05-4.73322739628779e-07i,-5.09579055107789e-06+1.23579311088388e-06i,-2.14097540043754e-06+2.45968241122254e-06i,1.54148860134094e-05+7.09518927250242e-07i,-9.30021314730659e-06+2.42099280607423e-07i,6.49772942284697e-07+2.29977090487883e-06i,1.28583224913127e-06+1.39985572620088e-07i,-8.54919682570774e-06+8.93749150987908e-07i,1.41173016123474e-05+5.63973120117351e-07i,2.71630827410777e-06-7.8984913312443e-07i,-8.69363972775063e-06-2.73336020600459e-07i,-9.75238806596212e-08+5.09315405405425e-07i,-2.20262555882287e-07+2.83926622632733e-07i,2.86616870695752e-06+7.05264572968751e-08i
3.41286528124398e-06-9.84687802836443e-07i,-1.39071651515614e-05-5.15709091786863e-07i,-6.76855585347224e-06+3.30823662084836e-07i,-2.82998752689576e-06+2.44834884352265e-06i,1.73919576726341e-05+4.88995496543697e-07i,7.25561037935095e-07-6.2260833907325e-07i,-1.01360338492886e-05+4.37983631339654e-08i,8.52189276634051e-07+1.69286599256333e-06i,-9.24268912555588e-06+9.60369963043585e-07i,1.51961328094736e-05+7.9520526563509e-07i,3.34560306534275e-06-1.49550492687431e-06i,-3.12853320167534e-08-1.34467421316483e-06i,-1.31069075844401e-06-9.37710164967123e-07i,-7.98834291609862e-06-5.65124773912019e-08i,-9.7385477835154e-08+4.43337035146487e-07i
