rho,Ex,Ey,Ez,Gxy,Gyz,Gxz,vxy,vyz,vxz,alpha,beta
374.321521104294,14748987675.5076,1050255098.32676,511715686.333365,827335380.060688,36602341.4578299,247420699.089087,0.354807153706977,0.311202643478703,0.301303440671342,31.7479775149435,1.77957785638273e-06
380.731526974815,12237613555.5384,1112075636.43688,576288152.196744,1166983244.57764,21530952.7913599,207742214.19033,0.237615155503113,0.614283204831274,0.540745760718389,16.6203562902151,1.47408244275302e-05
459.133834207772,8073297185.37715,754503061.029697,489463490.905822,577300811.43906,41150588.1639969,313717344.722645,0.690247112878981,0.335646417902259,0.479498551477025,16.1133971849361,3.76155390312384e-05
448.68302832268,11922253833.5586,942729770.706953,436954689.934274,1179355967.57473,44168129.5969901,360524746.431644,0.345948533391289,0.29228939878344,0.416526169435209,55.8319199869297,3.37805015015194e-05
387.028579288696,13284004822.679,382176594.967292,403185861.904906,749434132.084144,30717005.466639,395988805.635313,0.644841687901852,0.539259984027468,0.422288835967036,75.9327383131096,3.33406598373751e-05
427.897678098859,8818931893.03481,964827341.417076,488557622.266469,931427441.624412,28104438.7332802,462127553.358044,0.372463133943099,0.256975893187475,0.458347151234331,70.2702306950475,5.77831383140217e-07
463.466373285632,14437458608.4576,962646517.017023,380991472.074814,1395537310.23839,37307738.743401,248849905.066726,0.471639659825995,0.330094329855194,0.446880713656141,18.0737760254794,1.16732078125077e-06
427.431116107986,20106356128.8417,603389515.688919,797176481.548021,1588747414.22078,35432313.7518484,323644428.684176,0.385432113895167,0.449447663547356,0.35946167860327,67.1202185356535,2.79683947067439e-05
417.037861509412,12596860025.6946,740807297.428917,599545949.529238,957032827.8479,44086601.8643643,419186422.436564,0.500591484503151,0.372300028654367,0.47476086913768,6.0018819779476,7.96672244035412e-05
421.210888313561,11732309319.1792,1406183668.81078,568868802.593176,1234583559.27843,27388327.7148462,256818616.592122,0.260537661727684,0.332668483161446,0.320475110825568,84.1560087468206,3.18947402225986e-05
403.511209581226,13010326999.2318,1094835234.18903,356686545.985412,1343688375.25576,28312539.5393317,314971763.694467,0.388567066622175,0.425533498542233,0.350382330197986,34.743764558179,1.91814073832688e-05
383.02999709474,14943392477.9057,305054511.824269,558233016.009853,1682898770.96698,42833959.3887013,429703450.702619,0.439011372289295,0.388832821420697,0.461562138215951,24.862895966197,4.52841590434247e-06
377.918059246604,16928928489.9619,1389399235.04517,334583218.56495,1186897825.7112,21739777.1964303,463969468.340625,0.631607167627221,0.217383503756699,0.646375687025146,78.3736480083219,8.006499840111e-06
488.13793277661,23633952571.5842,879392516.523305,261616723.95336,1045064514.40513,26791064.901614,283084080.6044,0.335341630402813,0.379271567242751,0.664095975058003,98.4349416984452,0.000137330677557362
416.275977186201,17591057701.6859,1035029279.48028,452280265.186387,1273306745.29211,31457390.5798053,271261504.500041,0.541106532601763,0.378273183947057,0.414650640748499,58.3533174261959,9.04497853325924e-06
408.107462772349,14179271091.4556,685425923.162874,598347713.800362,1555060748.41063,29460162.0377691,518678862.608523,0.446423098857674,0.349331216288759,0.337385928365292,72.6104431664832,4.4631986249414e-05
417.940568970334,16989708054.0315,1135142385.93477,187558319.758787,1101826694.87621,37000630.1734808,412759700.980389,0.314658571178084,0.278454187487801,0.520986827335021,23.644493264091,6.79831461501448e-07
427.219651190113,18176575030.9607,1196812158.38319,308476299.62928,765654933.642934,21472304.7669275,346354480.999061,0.395139518623758,0.494216397216154,0.276761509155056,77.2495067187624,1.72524257961766e-06
346.754234037153,13477340263.8575,502255080.871047,502168043.255457,1388161338.97244,35850775.9612426,182941071.139512,0.404326052364685,0.343910996244488,0.632227056735846,89.4447755567393,5.1721341414827e-07
383.17380762969,18943964062.5525,1169256372.32384,591296999.317161,1291091278.17222,29017927.8136006,415178719.412124,0.37031290727519,0.425430428043397,0.465650250362672,74.9822209360636,6.40754296682215e-05
361.3344285702,14546856954.9714,1189416456.14648,514054963.824218,1061270331.31773,37881606.6774788,325928677.325329,0.518737016325507,0.359466843214775,0.433006805015918,73.9072227273528,0.000145731476419385
490.899422281177,12312192485.3558,987582743.923913,370696910.345729,1535121946.89743,25762306.9754549,368262615.111317,0.394779225761656,0.41961745486749,0.436234766107214,35.3141812938956,4.46026503020354e-06
503.516112777638,9986582598.37335,967512233.411581,365442698.863438,1446308880.42495,36784003.4060478,407060920.986119,0.434442964661722,0.394802818216334,0.595135840821847,97.480166718489,1.79919648061277e-05
371.005676581237,12962780896.0769,531904738.754895,386895694.084037,1033797805.80353,27830715.5885838,274182560.281034,0.4177493883834,0.284332031841903,0.580929854251802,39.9019969034556,2.77481722488605e-07
372.438332239572,17270753368.0345,1074384967.0047,520028409.593581,1232627592.06991,39379697.4048505,222333836.455184,0.399085389551707,0.20179611304438,0.386160040066375,87.7799071151527,1.11770936329551e-05
311.38731715752,19912897575.9933,1122484658.75717,427171129.456594,1214001663.18216,40625337.5193304,383661876.28875,0.548300838246627,0.361517452996837,0.430777922524074,74.9018467641946,6.49670752985911e-06
424.253289659007,11007732282.2307,621512495.035908,488629093.600796,1077328098.03004,44156002.4583901,403030574.569373,0.530105059604674,0.237620634013015,0.329763298411835,93.9409713873458,0.000175283446451318
373.942331730802,17062974606.9709,1146533100.97321,540123152.744137,1616722456.7957,43030683.1274241,368734208.328026,0.569366773829529,0.39007985205007,0.389880477625265,37.2312660779512,0.000129548979032893
395.905812556548,17233759602.9428,781727910.757269,582640610.768802,1700647007.33001,35332456.6834459,323703059.929898,0.408620939730396,0.438631838393145,0.580430149065846,59.8868102746205,5.59319752335754e-07
460.996062260799,13735929465.3452,749437107.042086,773030098.357152,1382840818.05347,40088913.8363568,262012525.734434,0.517667937094863,0.420373354114118,0.316218408739097,71.6669740639142,1.41639094142671e-06
440.234362792992,20247061490.6749,785452164.474583,498912921.063283,1295657570.12886,44227641.9038246,395676551.348639,0.513355131275683,0.327098591850328,0.409824680099635,72.0855670816931,2.27440771495527e-07
414.192497441841,13677577380.2509,798138325.682352,472601417.11917,897067069.038267,31273163.2367428,281363661.796382,0.424390624863114,0.3829061632326,0.453959441153898,51.5367219211572,1.87768017949818e-05
447.880759468968,16170315180.4539,789081804.227151,574751964.281402,1079409355.83598,18863734.0114201,144616567.467315,0.266937748862488,0.349947164730059,0.367615692637029,9.53726926278215,5.5026838921085e-07
421.202116119896,16738172396.746,1367774176.09111,537800927.067213,1166766957.99298,29119861.3196535,332918914.908028,0.461100473348891,0.208712921212241,0.407012358435462,61.3474881705262,5.71415742353831e-05
439.762462503337,16718946293.7245,369783925.299664,429452913.608697,1409178787.58922,37354742.0183305,350424762.075405,0.518010249822288,0.47709676295969,0.451722568093619,42.7910919820171,0.000158193357818166
413.368615771009,15916318905.3031,881414946.754154,454716605.579556,1167578122.31842,35841997.1794232,227664288.852197,0.487883116046146,0.458265332293121,0.42301814949164,36.0031042085772,4.60964107940363e-06
386.074615841164,14843921591.7268,1010370858.67074,463511262.526885,1281803046.74345,48919953.3698278,431505426.759887,0.563349623536935,0.296222936542904,0.376905295535415,5.03399867389541,9.70717251029108e-07
437.739718884322,11346553834.1438,1291648267.68648,222251674.348713,1279019546.07342,34005321.9809604,283829060.452466,0.514204923451224,0.298171682598795,0.528501422535959,5.63430185433567,5.73497998649395e-07
442.488510069055,14634092513.4106,861528173.565731,585969206.784346,749395400.679446,46115608.7575896,271788023.687349,0.471409028719652,0.338188056198408,0.451264267467586,84.8709226458282,0.000112588441228049
453.241825236065,14040182329.4409,650452019.270387,282636451.498193,1154879154.32611,35862852.2954601,441509303.386907,0.355972775149013,0.445916160326137,0.442767991825256,59.0483177142572,4.19695234477407e-06
471.52850133088,16132337908.5442,826566800.711829,534682183.947255,1175025700.4108,35475540.9372181,389689225.91997,0.396539269882117,0.297876774696387,0.47422056760244,11.2615141025047,4.29108883861427e-06
377.78461199213,12854294174.0909,951047571.596623,483749388.607206,979123431.523418,30227981.2641073,234278655.822503,0.366650903843576,0.240590890959726,0.378886533335642,42.4858411704626,4.55671402914576e-07
396.231318030163,15191296974.6628,645313416.282704,639240323.247571,693994690.01807,30669745.3982839,220089955.489242,0.426764778115933,0.248875820767114,0.372486699096694,13.8648971592595,1.25223785053074e-05
476.405651953743,21781647020.8186,745412262.999752,494249633.188075,1016097735.82242,34645553.1730681,269607656.136033,0.242902282643136,0.368610787700041,0.301767578228896,43.0596519859417,0.000153357745354027
444.341003393724,8103344030.10647,937794062.614361,562718152.411127,1173880999.23472,35341283.4417736,303805029.998793,0.551417336705013,0.292955426357119,0.348393234471888,40.2433549813444,1.79923275223005e-06
413.200533616621,17753246496.5149,1055696364.36891,533768191.594085,967608121.018218,39352987.0327911,343067046.529236,0.627758815085235,0.241036238436208,0.45035894555972,33.6532925801063,7.31423384904442e-07
385.934620921894,13298162642.1256,879057497.19621,389581392.673111,1173729652.78322,28867063.3665373,317736276.886082,0.369143603164581,0.345729821149034,0.823223120735083,72.8261847822834,6.73697879656336e-07
373.791653879135,11832080175.1831,963751472.241953,560373381.611652,1181186586.50061,31107579.8318253,268988263.259468,0.467621307283549,0.477940902658423,0.481475535670185,64.5534505981322,4.68477298468627e-07
397.745341776821,12509137345.9634,417769206.152566,333930931.020451,1058032884.57742,41016158.9487166,329936879.188963,0.497617782452184,0.28848790234078,0.200393330715991,94.6230153519927,0.000104799641061792
382.243666999572,18175024450.3939,1052650205.57046,323119433.124905,1140410058.5613,36219500.9900862,395762021.754482,0.546014863892606,0.434718796156228,0.508775886834571,11.61185127794,2.97846896571583e-07
444.718035181103,11687414930.9875,919606296.009438,688515884.893195,894438674.614901,25846080.6407194,306887060.877712,0.518493355618633,0.352956924907763,0.328663496501071,37.4722466951243,4.94736687344132e-07
386.5997047297,10166047784.6905,966712116.58835,228172429.212951,1191576712.29363,39686784.2000696,275727448.521182,0.460334728584224,0.399136122584903,0.368160233760573,22.1265730127105,6.48932211781283e-05
440.453176898113,15124132565.3911,853211478.190611,354438432.347929,1292266714.88392,23665283.6289939,489193947.966376,0.52846596192353,0.396628129034015,0.392196229399489,85.857053125921,0.000108200970425139
426.387814657002,15084112360.1258,734827723.588421,515285398.017312,1426655308.17139,31841213.8317522,515528649.060568,0.324535329478674,0.337009945609053,0.440701669929523,55.6555748561992,7.74657452136355e-06
428.549900034667,17652911277.6755,1020464237.70585,441396954.395547,1136604692.3811,37004350.7956506,240029950.721375,0.346043329627564,0.332292470037992,0.443446468888233,31.1859945147533,1.49761912886254e-06
457.891711971647,23567391334.5963,885580803.965572,440141854.299665,743862008.585231,42287398.4680863,375350411.119122,0.603061413315009,0.287490377682344,0.461162535298703,19.0986440697398,4.25226069641468e-06
383.191533365088,17478868869.5446,941042686.76756,374476839.979753,968102235.459365,25111465.074588,394249363.327641,0.505755596973071,0.219906635390005,0.227631127671865,55.2175026715835,2.51101712110236e-07
335.393444952574,17034772312.6678,819108239.535028,451719792.022873,1528408682.30431,27230054.073952,361851120.03999,0.515778900726854,0.448248807074624,0.342089070020699,7.59673612941356,1.1536856664054e-05
387.878220981478,11105197682.9532,673203694.228895,562237437.572913,1815742504.71154,27252481.5359534,397333962.312173,0.401729586557221,0.555820643424381,0.494231815812726,49.8353582523552,5.34565340730575e-05
389.632072695045,10075037656.2083,902370522.234811,695129653.773149,805971257.063218,31940065.1370663,437922464.301219,0.242825312251378,0.430166457489854,0.516884445433857,49.7948815018947,7.15429421747274e-06
434.129472933412,16322312726.4106,775575558.318769,702484679.919371,1135385484.76154,27092074.8984839,311638255.714019,0.567242716873694,0.390155081977165,0.531663759234744,11.5625879181259,2.85348027873321e-07
393.656283123105,14312381816.2762,1159431280.10101,527431689.82976,1116972790.0732,34583120.9906063,415755799.984884,0.386509390987469,0.413925663360771,0.264803568458081,36.9091688824861,1.93341345122987e-05
352.334361993481,10538590694.9989,527880013.277094,221436190.390856,1106437517.4878,43883327.107654,334080574.961407,0.439685924166361,0.274653731500847,0.607185927959341,61.5325097130849,2.69688998031933e-06
439.961134741087,17438519280.6751,826318157.588618,661993848.186179,1662122318.68228,33442273.5562182,327627924.280135,0.514241504834358,0.40471337805942,0.522816827797651,95.4102786471214,8.50098666595785e-06
403.085918087671,9609864325.8927,600779817.609371,317319773.115276,792267203.706909,32681655.3096545,208695041.31861,0.729228106237379,0.440753145304804,0.21014356681363,12.7266033325133,2.12311275431337e-07
412.745182647065,12390369102.5577,1081837521.96675,479514967.905409,1130668364.80475,25486464.1241306,301379623.375719,0.309205797010557,0.405871653014337,0.385822422958585,96.3612200951355,5.85773005730441e-06
376.991702841681,9715933588.16924,875183180.092343,619934187.591922,1051982498.9042,32526794.1866347,403926294.421548,0.567862586399363,0.240226982471209,0.456744775499385,88.4242782631094,3.02124024937974e-06
364.200309064154,14966039568.4407,947706926.456695,472811666.201844,1378885353.13653,21096808.1729706,255944759.666229,0.108324650558768,0.420490868542192,0.327226180620783,54.8132777476588,2.55881699071199e-06
363.315764371218,13158702062.6116,978122505.184326,310468293.621707,1130349805.59409,40650339.3542827,225686481.730951,0.545148379023588,0.435541007308371,0.33906768572407,90.9454555749395,1.3603070310537e-05
427.285110294545,9862555381.19111,974067634.147145,427498789.764504,988606933.1072,20774879.9042004,446268239.925832,0.487438056746963,0.465335851860976,0.599322138952838,49.7577011022161,3.68525640579326e-05
440.975474668551,16871650115.132,676257485.645824,484189347.361849,1225941085.41424,60847488.619908,457329007.494774,0.737934173768018,0.410548301039429,0.458036682887356,88.5420095484803,3.34366246328112e-06
342.468009151634,17047933541.5127,516686673.294999,269468388.010555,1232917820.28981,25917255.4161378,270310941.769051,0.448092434367173,0.326532135788138,0.410772456637013,18.8092073195248,3.84517938472647e-07
381.507367586636,16324986152.1566,700768898.474212,562665941.788559,1305340201.8881,42421383.3855218,436570585.211424,0.386577791894305,0.292314102586149,0.440262414420497,81.0294790743841,9.37615502840135e-06
380.043055559837,15787827334.4457,710541854.819152,484372903.006419,997490823.661662,34897484.393769,448730660.579898,0.553684311297915,0.478355093370258,0.335524825850222,75.6875470984622,1.27929085247621e-05
448.463521631819,17847303192.222,988809897.8592,436865826.591074,1013151780.49228,16561727.9144344,310773352.930299,0.285897804554982,0.458473797397661,0.533085971939665,83.2333661620528,9.09382368669651e-06
460.72003505688,18721906190.0197,754706051.337922,521051415.115208,827857200.183839,37406212.7142863,414667981.411511,0.572080219265509,0.229596700689206,0.489877510571729,73.1407467972937,4.4172501736991e-05
390.499449078847,16123563909.3706,1197330969.26836,422063284.460415,761846202.291324,24120951.678117,267375569.874739,0.388636122769717,0.425631348797149,0.208172502955878,83.840576967303,6.36374525610361e-07
397.300037655457,10718449809.1926,705168567.466799,467482571.201117,1084221332.76122,29539089.5510857,448727870.041092,0.531228757381711,0.544528704545028,0.404843756094795,61.0307030069875,5.06124390248776e-05
382.145081793409,16433719141.5294,1036496107.43515,629200706.073333,1270690004.60627,39109088.4369907,291023397.549755,0.339137915156649,0.347111644511217,0.455287352944267,40.2554392063122,7.71261923136667e-05
415.286606245519,24410658547.1069,717700611.664804,740037873.764079,1426330316.441,29258673.1006951,340676424.238007,0.441879924470787,0.416034541365156,0.583513454225182,84.1086330045423,2.3149879185488e-06
391.997349003378,15048531425.5498,912936376.60196,650097864.693551,1463424687.68625,30951022.5845592,338631332.332102,0.552663855900826,0.383190836039466,0.558576027209846,58.8361684613539,0.000155394410431435
343.583570196605,14002615921.6711,861367646.609426,207261850.76104,1508827354.05932,57878470.7553032,329683824.594633,0.500511003149803,0.328791782439918,0.476794558217459,84.3999511474936,7.75612414591536e-07
374.137437884501,13734304050.7101,821849786.662232,679913708.267102,1733988088.06961,25685286.314573,293910429.050667,0.527765534415997,0.336594900357679,0.651722648610217,86.0098876854161,3.21129490081286e-06
460.082144112222,15841041990.2422,326145520.05931,393434007.179435,1297123931.16864,36191086.7466825,521714147.062646,0.631187265617022,0.418205537068986,0.444007823647463,54.020403751352,2.46513374028975e-07
414.201311128808,14360339769.9561,728801453.776214,561632769.586719,946589951.116457,22541787.1942478,196498616.043083,0.424525304544919,0.313680257476771,0.482866339982653,28.1820237560867,8.73431347749034e-05
406.715253299912,13585787211.2372,576000825.086654,507195455.216104,1000231794.90917,23128271.419873,345080117.243741,0.442519826939646,0.389865444942304,0.542916136427768,5.21921524289009,9.12166104029827e-07
393.231636641159,18841248704.4884,1127032291.87501,484273477.430495,978398786.825143,21074506.2322907,408786140.058056,0.469667070864052,0.262465661478382,0.398614624654152,36.8350841628801,0.000133808401134821
343.030707549209,17396773386.8923,880523459.72855,510325448.894784,1356040904.18541,44144612.8270442,256282082.109718,0.62098183293724,0.259469707868899,0.318190004432151,6.81804368270345,1.10741315549316e-05
413.35173903163,14539420656.3704,967846273.254945,353394288.942981,1439681172.21413,34964922.3809368,413879450.901376,0.352174999624425,0.376838934774779,0.530438931769677,8.5397830812645,2.97201117646527e-07
405.679516812749,16779860477.5211,948413891.422942,423421246.97245,1795264945.55881,34614954.6710546,425732509.676491,0.418467437524952,0.26831075614886,0.509521201537706,29.5534196164876,5.70909359118191e-07
461.2069065388,14924478596.7034,610481435.547426,430103017.620597,917457017.495508,43868536.4275707,401809211.050322,0.495340789828569,0.394364406075182,0.345661831625386,44.1589056151223,4.36191130840254e-06
392.961120516723,10895348996.6019,1007542633.17739,674025983.860991,1861246333.19568,38283313.5628724,278032951.539825,0.49046463339796,0.278344114941656,0.368317592824545,58.5043615268715,3.31982404320195e-07
423.489481664341,16783664812.8314,1070467019.04887,497446100.924665,1327949012.1874,49326039.84109,354636914.738099,0.446231332362109,0.536840878261853,0.162167607077454,36.5032625305747,1.69230583685022e-06
348.309245261584,16775326272.5938,401637658.233093,400075609.249256,1313005339.20853,33987735.3596682,404593408.29729,0.481761967023298,0.435320704859441,0.294993519367645,82.7142322836315,2.09405756008906e-06
423.016379139442,12118864241.1524,919836723.191307,631758996.428622,580836445.743173,18127200.4310089,189668878.785282,0.566073129442611,0.409682415185736,0.358607906024099,7.02135239869583,3.22750492291065e-07
342.006220481271,17342102506.075,722261932.133671,353513649.48184,984080786.709688,26890340.5421489,424634833.882628,0.522728415110491,0.400115766970061,0.480215660729696,66.1776196778501,4.50532836574672e-07
354.445369576571,10240679272.6761,1034779971.55407,622631426.815658,644337706.372534,32741184.3606802,372044902.790347,0.395737594927011,0.44277112235031,0.46266920836973,75.3736074133061,9.91194698893433e-05
415.631495148821,13160764034.2876,1045709408.9346,386639827.699114,1191526674.3042,45869476.7395453,333401358.534572,0.368482159746064,0.5527397386358,0.408147282462482,63.5883198886887,4.96753309477411e-05
397.181095899608,15141316255.1114,1105974677.26337,324485520.991143,1209099522.19312,17074835.7899124,352485781.717849,0.692387673971835,0.459525721314379,0.434246965920921,91.7298803800668,6.76937161807401e-06
407.786877631158,15255251942.6267,775133036.409104,516544991.024965,1918654760.94483,33935688.3587214,412151506.957872,0.412998529391594,0.32290735524419,0.397395656474136,8.33159448238722,6.82887413988235e-06
379.674315882921,14980026152.9316,867978751.025952,591139882.446018,1408966514.99818,22732074.4964792,216599352.507562,0.525659091635089,0.400494402585403,0.332866299396596,54.4521938346247,1.31933966810899e-05
426.940382588812,19335741270.0683,794330150.520663,283664561.528382,1441370986.24715,26114243.1632065,458822025.044563,0.398177194556847,0.510707801335148,0.347349882199823,4.40791284676965,2.29715368295904e-05
414.381597815859,13498563586.6479,777424342.772382,757226329.258023,1042321177.31508,32383272.8216508,267860914.071477,0.372028268958265,0.317723456107841,0.62091088404447,40.8868908042171,2.66110908626971e-05
344.765469443161,16194927333.421,567099845.807105,483643981.030042,624767350.918585,38555340.9534363,410625662.600706,0.386728566094323,0.401534545348959,0.452709104488514,90.1773664047563,3.62729692486078e-06
371.262612668861,13867065782.8933,807643476.010926,610208734.001961,1133858579.61426,26849469.6102071,336451164.167471,0.605768427776704,0.333413623031066,0.363375427076886,37.3578782679898,9.2494015887256e-07
338.250256313871,14536801123.1534,782633787.229542,539864781.550381,731242855.965276,45235593.2660207,392630344.535721,0.284096385412138,0.470306545492306,0.371100914622001,16.2324692032503,2.07964497023115e-07
435.620470431849,15874443538.0484,777317071.645821,425267643.157995,1270437403.66796,28137713.8734235,408729216.112957,0.484617278515595,0.279807343710333,0.526005256817631,6.87981711037167,7.10582622106205e-07
409.439039322786,16334616064.4411,1025974767.3645,500813659.778415,1082180993.32319,39548979.3070992,521896594.7616,0.570275202253296,0.379861937008082,0.372521595838139,56.7684997801487,9.21749395792103e-05
433.693635396267,16058482700.0275,1142811033.90598,731400616.599622,604421379.359654,18881184.4775836,269268891.796911,0.233742012986482,0.33878969463179,0.398416417362091,29.849944705924,2.06673301528068e-06
428.498081586419,12663191611.1703,558619113.840366,501288431.803193,1208687963.15254,30506283.1962414,408061603.192627,0.49336006477897,0.352205590478763,0.430211240402408,27.9828920000213,4.38583131053754e-06
402.127170171104,15782999146.5914,843598749.982457,442829381.289995,1321446492.40786,33035008.2116466,420614636.351097,0.456515530153874,0.37141483235528,0.425010151980695,6.73833136089066,9.25130075932893e-05
389.052497247214,17291440790.0019,924195721.645525,732410037.585807,1416533192.28399,23570807.3275664,321366575.206755,0.571099717282659,0.398801258766138,0.681340003400991,62.2880344434795,9.86997573556053e-07
398.962555507287,17773160561.8678,915487986.495989,537454817.837764,1093299694.03174,32755409.3199858,340981298.894345,0.140218857824065,0.408574591372219,0.542689377850891,88.6235111325751,1.10116928945188e-06
330.327735107189,16761416702.5564,710964998.386385,655612876.289613,778473979.863818,28778003.9742079,371148330.993576,0.531136513028042,0.415489991533332,0.455820949077233,75.1929507975084,1.06265031776811e-06
413.738136992364,17806970493.4406,372016971.580649,725560017.446162,968282640.913327,45189894.7611711,485764305.117933,0.295504978915585,0.388455267116088,0.811955765690098,60.1398755252809,4.67618184058797e-05
